aquifer_idx,Study_area,win_start,n_recipes,frac_pos,med_trend_cmyr,spans
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2002,1920,0.838542,0.329053,True
25,Dakota Aquifer System,2002,1920,0.8625,0.54177,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2002,1920,0.430208,-0.0709544,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2002,1920,0.1375,-0.421073,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2002,1920,0.843229,0.779026,True
29,Central Mississippi Embayment (Mississippi Embayment),2002,1920,0.0291667,-1.11399,True
30,Northern Karoo Basin (Main Karoo Basin),2002,1920,0.292187,-0.297207,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2002,1920,0.547396,0.109505,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2002,1920,0.604167,0.144914,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2002,1920,0.104688,-0.335392,True
34,Central Huaihe Plain (Huaihe River Basin),2002,1920,0.213542,-0.352135,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2002,1920,0.122396,-0.884704,True
36,Southern High Plains (High Plains),2002,1920,0.463542,-0.0529254,True
37,Southcentral Karoo Basin (Main Karoo Basin),2002,1920,0.1,-0.595429,True
38,Central High Plains (High Plains),2002,1920,0.596875,0.123506,True
39,Lower Liaohe River Plain (Liaohe River Basin),2002,1920,0.435417,-0.0630276,True
40,Wadi As-Sirhan Basin,2002,1920,0.0822917,-0.447237,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2002,1920,0,-0.86597,False
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2002,1920,0.191667,-0.71477,True
43,Wisconsin Precambrian Aquifer,2002,1920,0.511979,0.0307249,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2002,1920,0.128125,-0.579712,True
45,Paskapoo-Scollard,2002,1920,0.716146,0.450638,True
46,Western Surat Basin (Great Artesian Basin),2002,1920,0.915104,0.796982,True
47,Coonamble Embayment (Great Artesian Basin),2002,1920,0.970313,1.21027,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2002,1920,1,0.957804,False
49,Wuyuer-Shuangyang System (Songnen Plain),2002,1920,0.251563,-0.343294,True
50,Powder River Basin (Northern Great Plains),2002,1920,0.486979,-0.0308803,True
51,Central Eucla Basin (Eucla Basin),2002,1920,0.425521,-0.0551852,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2002,1920,0.46875,-0.102013,True
53,Michigan Basin,2002,1920,0.559375,0.0764422,True
54,Southern Piedmont Upland (Piedmont Plateau),2002,1920,0.129167,-0.987807,True
55,Eastern Huaihe Plain (Huaihe River Basin),2002,1920,0.226042,-0.3061,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2002,1920,0.154167,-0.471156,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2002,1920,0.140104,-0.905849,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2002,1920,0.33125,-0.409465,True
59,Southeastern System (Amadeus Basin),2002,1920,0.356771,-0.148482,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2002,1920,0.160417,-0.574218,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2002,1920,0.635938,0.220181,True
62,Eastside Lower Indus Valley (Indus Basin),2002,1920,0.707292,0.183802,True
63,Central Piedmont Upland (Piedmont Plateau),2002,1920,0.241667,-0.459032,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2002,1920,0.06875,-1.07594,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2002,1920,0.344271,-0.198566,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2002,1920,0.714063,0.279694,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2002,1920,0.70625,0.383661,True
68,Eastside Middle Indus Plain (Indus Basin),2002,1920,0.613542,0.0919031,True
69,Central Allegheny Plateau (Appalachian Plateaus),2002,1920,0.348958,-0.234029,True
70,Northeastern Karoo Basin (Main Karoo Basin),2002,1920,0.166667,-0.491489,True
71,Southern Riverine Plains (Murray Basin),2002,1920,1,1.04461,False
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2002,1920,0.2375,-0.699548,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2003,1920,0.443229,-0.0766917,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2003,1920,0.53125,0.0268896,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2003,1920,0.333854,-0.228025,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2003,1920,0.00104167,-0.908701,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2003,1920,0.648958,0.133851,True
5,Eastern Eromanga Basin (Great Artesian Basin),2003,1920,0.455208,-0.0544331,True
6,Northern Eromanga Basin (Great Artesian Basin),2003,1920,0.165625,-0.410193,True
7,Northern High Plains (High Plains),2003,1920,0.417708,-0.195969,True
8,Williston Basin (Northern Great Plains),2003,1920,0.683333,0.295622,True
9,Central Eromanga Depocenter (Great Artesian Basin),2003,1920,0.683333,0.177787,True
10,Western Parecis Basin (Parecis Basin),2003,1920,0.0546875,-0.530825,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2003,1920,0.084375,-0.789331,True
12,Stampriet Kalahari Karoo Aquifer System,2003,1920,0.641146,0.071744,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2003,1920,0.118229,-0.428875,True
14,Ozark Plateaus Aquifer System,2003,1920,0.373437,-0.204463,True
15,Western Karoo Basin (Main Karoo Basin),2003,1920,0,-1.06417,False
16,Middle Gangetic Plain (Indo-Gangetic Plain),2003,1920,0.234375,-0.326224,True
17,Northern Mega Aquifer System (Mega Aquifer System),2003,1920,0.335417,-0.233733,True
18,Canning Basin,2003,1920,0.384375,-0.0835031,True
19,Central Karoo Basin (Main Karoo Basin),2003,1920,0.0770833,-0.547748,True
20,Southern Carpentaria Basin (Great Artesian Basin),2003,1920,0.388542,-0.0859181,True
21,Eastern Parecis Basin (Parecis Basin),2003,1920,0.189062,-0.459345,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2003,1920,0.340625,-0.218959,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2003,1920,0.197396,-0.266336,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2003,1920,0.711458,0.205155,True
25,Dakota Aquifer System,2003,1920,0.504167,0.00519349,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2003,1920,0.380208,-0.163998,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2003,1920,0.00625,-0.732974,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2003,1920,0.672917,0.203263,True
29,Central Mississippi Embayment (Mississippi Embayment),2003,1920,0.1,-0.981266,True
30,Northern Karoo Basin (Main Karoo Basin),2003,1920,0.15,-0.524362,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2003,1920,0.447917,-0.0722599,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2003,1920,0.322917,-0.294289,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2003,1920,0.352604,-0.140014,True
34,Central Huaihe Plain (Huaihe River Basin),2003,1920,0.0770833,-0.603084,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2003,1920,0.155729,-0.805315,True
36,Southern High Plains (High Plains),2003,1920,0.211979,-0.422285,True
37,Southcentral Karoo Basin (Main Karoo Basin),2003,1920,0.021875,-1.06856,True
38,Central High Plains (High Plains),2003,1920,0.296875,-0.254368,True
39,Lower Liaohe River Plain (Liaohe River Basin),2003,1920,0.635417,0.136041,True
40,Wadi As-Sirhan Basin,2003,1920,0.103646,-0.495887,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2003,1920,0.282813,-0.246214,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2003,1920,0.090625,-0.737458,True
43,Wisconsin Precambrian Aquifer,2003,1920,0.203125,-0.588345,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2003,1920,0.234375,-0.334479,True
45,Paskapoo-Scollard,2003,1920,0.623958,0.249169,True
46,Western Surat Basin (Great Artesian Basin),2003,1920,0.929167,0.569961,True
47,Coonamble Embayment (Great Artesian Basin),2003,1920,0.979688,0.811173,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2003,1920,0.901042,0.38324,True
49,Wuyuer-Shuangyang System (Songnen Plain),2003,1920,0.442708,-0.050975,True
50,Powder River Basin (Northern Great Plains),2003,1920,0.655729,0.348636,True
51,Central Eucla Basin (Eucla Basin),2003,1920,0.277083,-0.234186,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2003,1920,0.310937,-0.35751,True
53,Michigan Basin,2003,1920,0.3,-0.289929,True
54,Southern Piedmont Upland (Piedmont Plateau),2003,1920,0.0833333,-0.975651,True
55,Eastern Huaihe Plain (Huaihe River Basin),2003,1920,0.025,-0.713256,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2003,1920,0.173437,-0.533236,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2003,1920,0.0833333,-1.03878,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2003,1920,0.361458,-0.171515,True
59,Southeastern System (Amadeus Basin),2003,1920,0.498437,-0.0009655,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2003,1920,0.0291667,-0.940853,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2003,1920,0.634375,0.230035,True
62,Eastside Lower Indus Valley (Indus Basin),2003,1920,0.502083,0.00315998,True
63,Central Piedmont Upland (Piedmont Plateau),2003,1920,0.120833,-0.715257,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2003,1920,0.0802083,-0.682031,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2003,1920,0.391667,-0.130664,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2003,1920,0.527604,0.0362602,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2003,1920,0.614583,0.170819,True
68,Eastside Middle Indus Plain (Indus Basin),2003,1920,0.683854,0.270993,True
69,Central Allegheny Plateau (Appalachian Plateaus),2003,1920,0.1625,-0.697332,True
70,Northeastern Karoo Basin (Main Karoo Basin),2003,1920,0.270833,-0.251002,True
71,Southern Riverine Plains (Murray Basin),2003,1920,0.933333,0.895457,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2003,1920,0.185417,-0.712532,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2004,1920,0.439063,-0.0417768,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2004,1920,0.559896,0.0994666,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2004,1920,0.452604,-0.0938459,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2004,1920,0,-0.64789,False
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2004,1920,0.591667,0.0825798,True
5,Eastern Eromanga Basin (Great Artesian Basin),2004,1920,0.550521,0.0737007,True
6,Northern Eromanga Basin (Great Artesian Basin),2004,1920,0.133854,-0.551348,True
7,Northern High Plains (High Plains),2004,1920,0.264583,-0.448318,True
8,Williston Basin (Northern Great Plains),2004,1920,0.516667,0.0334179,True
9,Central Eromanga Depocenter (Great Artesian Basin),2004,1920,0.679167,0.1457,True
10,Western Parecis Basin (Parecis Basin),2004,1920,0.219792,-0.260928,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2004,1920,0.176563,-0.421115,True
12,Stampriet Kalahari Karoo Aquifer System,2004,1920,0.289583,-0.254529,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2004,1920,0.10625,-0.627938,True
14,Ozark Plateaus Aquifer System,2004,1920,0.209375,-0.440968,True
15,Western Karoo Basin (Main Karoo Basin),2004,1920,0.0130208,-1.11965,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2004,1920,0.263542,-0.37423,True
17,Northern Mega Aquifer System (Mega Aquifer System),2004,1920,0.129167,-0.635518,True
18,Canning Basin,2004,1920,0.466667,-0.0243283,True
19,Central Karoo Basin (Main Karoo Basin),2004,1920,0.110417,-0.611288,True
20,Southern Carpentaria Basin (Great Artesian Basin),2004,1920,0.25625,-0.266913,True
21,Eastern Parecis Basin (Parecis Basin),2004,1920,0.560937,0.093209,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2004,1920,0.242188,-0.283735,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2004,1920,0.245833,-0.283587,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2004,1920,0.367708,-0.106622,True
25,Dakota Aquifer System,2004,1920,0.363021,-0.177877,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2004,1920,0.570833,0.0724935,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2004,1920,0.00520833,-0.750908,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2004,1920,0.327604,-0.257987,True
29,Central Mississippi Embayment (Mississippi Embayment),2004,1920,0.0885417,-0.908488,True
30,Northern Karoo Basin (Main Karoo Basin),2004,1920,0.0536458,-0.728987,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2004,1920,0.285938,-0.419488,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2004,1920,0.208854,-0.431908,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2004,1920,0.1375,-0.405891,True
34,Central Huaihe Plain (Huaihe River Basin),2004,1920,0.184375,-0.485208,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2004,1920,0.0864583,-1.07848,True
36,Southern High Plains (High Plains),2004,1920,0.0385417,-0.958004,True
37,Southcentral Karoo Basin (Main Karoo Basin),2004,1920,0.0833333,-0.84143,True
38,Central High Plains (High Plains),2004,1920,0.0885417,-0.582522,True
39,Lower Liaohe River Plain (Liaohe River Basin),2004,1920,0.727604,0.210158,True
40,Wadi As-Sirhan Basin,2004,1920,0.0333333,-0.765476,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2004,1920,0.125,-0.614543,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2004,1920,0.0270833,-0.797135,True
43,Wisconsin Precambrian Aquifer,2004,1920,0.173958,-0.611052,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2004,1920,0.275,-0.340951,True
45,Paskapoo-Scollard,2004,1920,0.505208,0.0098127,True
46,Western Surat Basin (Great Artesian Basin),2004,1920,0.843229,0.449301,True
47,Coonamble Embayment (Great Artesian Basin),2004,1920,0.955729,0.693979,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2004,1920,0.669271,0.183329,True
49,Wuyuer-Shuangyang System (Songnen Plain),2004,1920,0.813542,0.340059,True
50,Powder River Basin (Northern Great Plains),2004,1920,0.491667,-0.034026,True
51,Central Eucla Basin (Eucla Basin),2004,1920,0.460938,-0.0212573,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2004,1920,0.189583,-0.385363,True
53,Michigan Basin,2004,1920,0.508854,0.0105988,True
54,Southern Piedmont Upland (Piedmont Plateau),2004,1920,0.0958333,-0.692795,True
55,Eastern Huaihe Plain (Huaihe River Basin),2004,1920,0.0645833,-0.464006,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2004,1920,0.230208,-0.317793,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2004,1920,0.053125,-0.901037,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2004,1920,0.173437,-0.624351,True
59,Southeastern System (Amadeus Basin),2004,1920,0.386458,-0.138781,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2004,1920,0.0130208,-1.01181,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2004,1920,0.527604,0.0363839,True
62,Eastside Lower Indus Valley (Indus Basin),2004,1920,0.579688,0.128435,True
63,Central Piedmont Upland (Piedmont Plateau),2004,1920,0.158333,-0.555924,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2004,1920,0.133333,-0.694003,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2004,1920,0.215625,-0.269517,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2004,1920,0.384896,-0.248329,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2004,1920,0.508854,0.0107343,True
68,Eastside Middle Indus Plain (Indus Basin),2004,1920,0.520312,0.0444744,True
69,Central Allegheny Plateau (Appalachian Plateaus),2004,1920,0.177604,-0.487294,True
70,Northeastern Karoo Basin (Main Karoo Basin),2004,1920,0.358854,-0.177992,True
71,Southern Riverine Plains (Murray Basin),2004,1920,0.883854,0.797892,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2004,1920,0.186458,-0.620419,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2005,1920,0.524479,0.0232813,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2005,1920,0.493229,-0.0072104,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2005,1920,0.466667,-0.0375171,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2005,1920,0.0421875,-0.908621,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2005,1920,0.727604,0.41159,True
5,Eastern Eromanga Basin (Great Artesian Basin),2005,1920,0.158854,-0.360803,True
6,Northern Eromanga Basin (Great Artesian Basin),2005,1920,0.00104167,-1.06464,True
7,Northern High Plains (High Plains),2005,1920,0.369271,-0.290755,True
8,Williston Basin (Northern Great Plains),2005,1920,0.352083,-0.336103,True
9,Central Eromanga Depocenter (Great Artesian Basin),2005,1920,0.333333,-0.250338,True
10,Western Parecis Basin (Parecis Basin),2005,1920,0.677083,0.137873,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2005,1920,0.155729,-0.448631,True
12,Stampriet Kalahari Karoo Aquifer System,2005,1920,0.09375,-0.665327,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2005,1920,0.239063,-0.359507,True
14,Ozark Plateaus Aquifer System,2005,1920,0.457292,-0.0601788,True
15,Western Karoo Basin (Main Karoo Basin),2005,1920,0.00625,-1.17473,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2005,1920,0.363542,-0.215767,True
17,Northern Mega Aquifer System (Mega Aquifer System),2005,1920,0.0442708,-0.801226,True
18,Canning Basin,2005,1920,0.311979,-0.221965,True
19,Central Karoo Basin (Main Karoo Basin),2005,1920,0.195312,-0.475994,True
20,Southern Carpentaria Basin (Great Artesian Basin),2005,1920,0.167187,-0.913688,True
21,Eastern Parecis Basin (Parecis Basin),2005,1920,0.590625,0.0942681,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2005,1920,0.197396,-0.358524,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2005,1920,0.227604,-0.432301,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2005,1920,0.433854,-0.100242,True
25,Dakota Aquifer System,2005,1920,0.320312,-0.279648,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2005,1920,0.666146,0.21341,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2005,1920,0.0708333,-0.9051,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2005,1920,0.280208,-0.353112,True
29,Central Mississippi Embayment (Mississippi Embayment),2005,1920,0.460417,-0.0661972,True
30,Northern Karoo Basin (Main Karoo Basin),2005,1920,0.0989583,-0.880698,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2005,1920,0.580729,0.0797447,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2005,1920,0.0328125,-0.586684,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2005,1920,0.305208,-0.339989,True
34,Central Huaihe Plain (Huaihe River Basin),2005,1920,0.224479,-0.518427,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2005,1920,0.221875,-0.825161,True
36,Southern High Plains (High Plains),2005,1920,0.246354,-0.333574,True
37,Southcentral Karoo Basin (Main Karoo Basin),2005,1920,0.05,-1.06251,True
38,Central High Plains (High Plains),2005,1920,0.339583,-0.287484,True
39,Lower Liaohe River Plain (Liaohe River Basin),2005,1920,0.361458,-0.100842,True
40,Wadi As-Sirhan Basin,2005,1920,0.229167,-0.290177,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2005,1920,0.26875,-0.328464,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2005,1920,0.426563,-0.129679,True
43,Wisconsin Precambrian Aquifer,2005,1920,0.315104,-0.377309,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2005,1920,0.457292,-0.104982,True
45,Paskapoo-Scollard,2005,1920,0.280208,-0.410409,True
46,Western Surat Basin (Great Artesian Basin),2005,1920,0.424479,-0.151268,True
47,Coonamble Embayment (Great Artesian Basin),2005,1920,0.596354,0.0952936,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2005,1920,0.332813,-0.3389,True
49,Wuyuer-Shuangyang System (Songnen Plain),2005,1920,0.983854,0.728801,True
50,Powder River Basin (Northern Great Plains),2005,1920,0.464583,-0.0738311,True
51,Central Eucla Basin (Eucla Basin),2005,1920,0.297396,-0.233091,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2005,1920,0.489063,-0.0114867,True
53,Michigan Basin,2005,1920,0.719792,0.310109,True
54,Southern Piedmont Upland (Piedmont Plateau),2005,1920,0.642708,0.190426,True
55,Eastern Huaihe Plain (Huaihe River Basin),2005,1920,0.155729,-0.820177,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2005,1920,0.446875,-0.0825838,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2005,1920,0.423958,-0.144286,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2005,1920,0.316146,-0.382323,True
59,Southeastern System (Amadeus Basin),2005,1920,0.44375,-0.0671225,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2005,1920,0.33125,-0.285771,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2005,1920,0.19375,-0.478374,True
62,Eastside Lower Indus Valley (Indus Basin),2005,1920,0.375521,-0.23263,True
63,Central Piedmont Upland (Piedmont Plateau),2005,1920,0.372396,-0.242213,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2005,1920,0.326042,-0.369949,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2005,1920,0.0291667,-0.934677,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2005,1920,0.682813,0.255226,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2005,1920,0.116667,-0.432888,True
68,Eastside Middle Indus Plain (Indus Basin),2005,1920,0.607812,0.185206,True
69,Central Allegheny Plateau (Appalachian Plateaus),2005,1920,0.565625,0.0945359,True
70,Northeastern Karoo Basin (Main Karoo Basin),2005,1920,0.269271,-0.470765,True
71,Southern Riverine Plains (Murray Basin),2005,1920,0.809896,0.577269,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2005,1920,0.414062,-0.12847,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2006,1920,0.808854,0.300961,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2006,1920,0.49375,-0.00696629,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2006,1920,0.642188,0.138941,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2006,1920,0.0536458,-1.22477,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2006,1920,0.626042,0.234784,True
5,Eastern Eromanga Basin (Great Artesian Basin),2006,1920,0.000520833,-0.93888,True
6,Northern Eromanga Basin (Great Artesian Basin),2006,1920,0.05,-1.59783,True
7,Northern High Plains (High Plains),2006,1920,0.263542,-0.445464,True
8,Williston Basin (Northern Great Plains),2006,1920,0.225,-0.496794,True
9,Central Eromanga Depocenter (Great Artesian Basin),2006,1920,0.206771,-0.636639,True
10,Western Parecis Basin (Parecis Basin),2006,1920,0.302083,-0.145604,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2006,1920,0.0723958,-0.574469,True
12,Stampriet Kalahari Karoo Aquifer System,2006,1920,0.000520833,-0.795182,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2006,1920,0.274479,-0.261854,True
14,Ozark Plateaus Aquifer System,2006,1920,0.209896,-0.568191,True
15,Western Karoo Basin (Main Karoo Basin),2006,1920,0,-1.4721,False
16,Middle Gangetic Plain (Indo-Gangetic Plain),2006,1920,0.230208,-0.436019,True
17,Northern Mega Aquifer System (Mega Aquifer System),2006,1920,0.0463542,-0.789721,True
18,Canning Basin,2006,1920,0.134896,-0.591362,True
19,Central Karoo Basin (Main Karoo Basin),2006,1920,0.189583,-0.676163,True
