aquifer_idx,Study_area,win_start,n_recipes,frac_pos,med_trend_cmyr,spans
45,Paskapoo-Scollard,2011,1920,0.56875,0.06959200434640786,True
46,Western Surat Basin (Great Artesian Basin),2011,1920,0.14427083333333332,-0.8921964255154731,True
47,Coonamble Embayment (Great Artesian Basin),2011,1920,0.11666666666666667,-0.8599718030258047,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2011,1920,0.19270833333333334,-0.7224844499210169,True
49,Wuyuer-Shuangyang System (Songnen Plain),2011,1920,0.990625,1.0243142898749804,True
50,Powder River Basin (Northern Great Plains),2011,1920,0.340625,-0.2562438014568979,True
51,Central Eucla Basin (Eucla Basin),2011,1920,0.13541666666666666,-0.4201560396978281,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2011,1920,0.8197916666666667,0.38025124794641996,True
53,Michigan Basin,2011,1920,0.48125,-0.03612699003387121,True
54,Southern Piedmont Upland (Piedmont Plateau),2011,1920,0.7270833333333333,0.3349217127827876,True
55,Eastern Huaihe Plain (Huaihe River Basin),2011,1920,0.828125,0.4454455316423717,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2011,1920,0.25677083333333334,-0.19625204229728327,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2011,1920,0.7776041666666667,0.4871637256343138,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2011,1920,0.8041666666666667,0.3386152949853987,True
59,Southeastern System (Amadeus Basin),2011,1920,0.010416666666666666,-1.23345115142983,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2011,1920,0.38645833333333335,-0.23849896508531018,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2011,1920,0.46979166666666666,-0.03581897040630619,True
62,Eastside Lower Indus Valley (Indus Basin),2011,1920,0.26666666666666666,-0.341120306382202,True
63,Central Piedmont Upland (Piedmont Plateau),2011,1920,0.484375,-0.014960291685136715,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2011,1920,0.9385416666666667,0.9117620030289122,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2011,1920,0.6947916666666667,0.195394758022212,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2011,1920,0.8859375,0.6170351199727453,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2011,1920,0.3463541666666667,-0.1188957615047219,True
68,Eastside Middle Indus Plain (Indus Basin),2011,1920,0.12239583333333333,-0.43546076196139527,True
69,Central Allegheny Plateau (Appalachian Plateaus),2011,1920,0.4546875,-0.06173859748569292,True
70,Northeastern Karoo Basin (Main Karoo Basin),2011,1920,0.37395833333333334,-0.12961374466593967,True
71,Southern Riverine Plains (Murray Basin),2011,1920,0.19427083333333334,-0.4051283456008076,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2011,1920,0.8203125,0.4930196059510421,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2012,1920,0.06822916666666666,-0.7824816150720997,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2012,1920,0.13854166666666667,-0.6940342689603256,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2012,1920,0.16302083333333334,-0.5058722639473526,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2012,1920,0.8140625,0.21437268371488283,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2012,1920,0.0,-0.7849550361655375,False
5,Eastern Eromanga Basin (Great Artesian Basin),2012,1920,0.0359375,-0.6138785731787885,True
6,Northern Eromanga Basin (Great Artesian Basin),2012,1920,0.9130208333333333,0.7654775095184263,True
7,Northern High Plains (High Plains),2012,1920,0.6385416666666667,0.21733742720110888,True
8,Williston Basin (Northern Great Plains),2012,1920,0.3421875,-0.2929608933190795,True
9,Central Eromanga Depocenter (Great Artesian Basin),2012,1920,0.15052083333333333,-0.5550214549755342,True
10,Western Parecis Basin (Parecis Basin),2012,1920,0.22604166666666667,-0.2527118370997053,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2012,1920,0.496875,-0.001834175412840245,True
12,Stampriet Kalahari Karoo Aquifer System,2012,1920,0.2791666666666667,-0.259542152917673,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2012,1920,0.7213541666666666,0.2730475671517842,True
14,Ozark Plateaus Aquifer System,2012,1920,0.4473958333333333,-0.08366716723789722,True
15,Western Karoo Basin (Main Karoo Basin),2012,1920,0.8625,0.5547680149226267,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2012,1920,0.5760416666666667,0.07602141990880373,True
17,Northern Mega Aquifer System (Mega Aquifer System),2012,1920,0.41302083333333334,-0.11028887659465847,True
18,Canning Basin,2012,1920,0.07916666666666666,-0.4501900892452869,True
19,Central Karoo Basin (Main Karoo Basin),2012,1920,0.20729166666666668,-0.26191979566803514,True
20,Southern Carpentaria Basin (Great Artesian Basin),2012,1920,0.7197916666666667,0.31106422014737045,True
21,Eastern Parecis Basin (Parecis Basin),2012,1920,0.4375,-0.10881908534016077,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2012,1920,0.875,0.7614870397542968,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2012,1920,0.004166666666666667,-1.2453962185867344,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2012,1920,0.3859375,-0.09605327807283101,True
25,Dakota Aquifer System,2012,1920,0.4125,-0.09835900323784658,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2012,1920,0.34479166666666666,-0.31925472293065216,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2012,1920,0.4109375,-0.11352216676635138,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2012,1920,0.4583333333333333,-0.046554912838754764,True
29,Central Mississippi Embayment (Mississippi Embayment),2012,1920,0.6901041666666666,0.31520139286900684,True
30,Northern Karoo Basin (Main Karoo Basin),2012,1920,0.45364583333333336,-0.03329488015630132,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2012,1920,0.6072916666666667,0.22024805040655787,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2012,1920,0.3421875,-0.19597865589174102,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2012,1920,0.6442708333333333,0.3047980299252771,True
34,Central Huaihe Plain (Huaihe River Basin),2012,1920,0.925,0.8709593076338259,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2012,1920,0.10208333333333333,-0.6180325310211991,True
36,Southern High Plains (High Plains),2012,1920,0.2890625,-0.29267790935870414,True
37,Southcentral Karoo Basin (Main Karoo Basin),2012,1920,0.6427083333333333,0.08281871608326823,True
38,Central High Plains (High Plains),2012,1920,0.5453125,0.09306244730541799,True
39,Lower Liaohe River Plain (Liaohe River Basin),2012,1920,0.9026041666666667,0.6987778316849986,True
40,Wadi As-Sirhan Basin,2012,1920,0.18385416666666668,-0.6062294348316855,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2012,1920,0.6645833333333333,0.1842947302778264,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2012,1920,0.6666666666666666,0.3027420264871997,True
43,Wisconsin Precambrian Aquifer,2012,1920,0.8515625,0.5336703199052668,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2012,1920,0.9651041666666667,0.8911015793643045,True
45,Paskapoo-Scollard,2012,1920,0.5859375,0.10782932384264961,True
46,Western Surat Basin (Great Artesian Basin),2012,1920,0.18645833333333334,-0.5459168049673448,True
47,Coonamble Embayment (Great Artesian Basin),2012,1920,0.16510416666666666,-0.3696703697253077,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2012,1920,0.3015625,-0.29775378897458343,True
49,Wuyuer-Shuangyang System (Songnen Plain),2012,1920,1.0,1.3597896982946005,False
50,Powder River Basin (Northern Great Plains),2012,1920,0.4921875,-0.012963223104378552,True
51,Central Eucla Basin (Eucla Basin),2012,1920,0.13072916666666667,-0.34928245738484875,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2012,1920,0.69375,0.25954645300398027,True
53,Michigan Basin,2012,1920,0.38958333333333334,-0.14479606667317746,True
54,Southern Piedmont Upland (Piedmont Plateau),2012,1920,0.5890625,0.12640151447918294,True
55,Eastern Huaihe Plain (Huaihe River Basin),2012,1920,0.9166666666666666,0.8137384777569188,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2012,1920,0.41302083333333334,-0.11165266662696048,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2012,1920,0.765625,0.40764976073679404,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2012,1920,0.7640625,0.44924595700634745,True
59,Southeastern System (Amadeus Basin),2012,1920,0.0359375,-0.8732026391851383,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2012,1920,0.41354166666666664,-0.1317247629086369,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2012,1920,0.7098958333333333,0.2992410011108608,True
62,Eastside Lower Indus Valley (Indus Basin),2012,1920,0.18489583333333334,-0.4991243984251136,True
63,Central Piedmont Upland (Piedmont Plateau),2012,1920,0.40572916666666664,-0.13450612518373528,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2012,1920,0.8791666666666667,0.6347881337340036,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2012,1920,0.8276041666666667,0.5856231168924275,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2012,1920,0.85,0.6224478815964795,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2012,1920,0.5864583333333333,0.10526291899434195,True
68,Eastside Middle Indus Plain (Indus Basin),2012,1920,0.13125,-0.42694805879806785,True
69,Central Allegheny Plateau (Appalachian Plateaus),2012,1920,0.3546875,-0.23655460223188285,True
70,Northeastern Karoo Basin (Main Karoo Basin),2012,1920,0.4708333333333333,-0.06389021539647978,True
71,Southern Riverine Plains (Murray Basin),2012,1920,0.2296875,-0.30225328629098075,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2012,1920,0.8083333333333333,0.4561817002194175,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2013,1920,0.115625,-0.8954047226758673,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2013,1920,0.178125,-0.7350629549694185,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2013,1920,0.06927083333333334,-0.8244481407179678,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2013,1920,0.7104166666666667,0.17934999646857125,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2013,1920,0.12604166666666666,-0.44598812244978325,True
5,Eastern Eromanga Basin (Great Artesian Basin),2013,1920,0.403125,-0.1297140840534237,True
6,Northern Eromanga Basin (Great Artesian Basin),2013,1920,1.0,1.2042326536968515,False
7,Northern High Plains (High Plains),2013,1920,0.28020833333333334,-0.27405920239903847,True
8,Williston Basin (Northern Great Plains),2013,1920,0.15520833333333334,-0.5275814103081338,True
9,Central Eromanga Depocenter (Great Artesian Basin),2013,1920,0.4979166666666667,-0.002336424310389486,True
10,Western Parecis Basin (Parecis Basin),2013,1920,0.0,-0.7784643595087111,False
11,Upper Gangetic Plain (Indo-Gangetic Plain),2013,1920,0.7114583333333333,0.3436239387742947,True
12,Stampriet Kalahari Karoo Aquifer System,2013,1920,0.2635416666666667,-0.2471097616004323,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2013,1920,0.6744791666666666,0.24150089664914878,True
14,Ozark Plateaus Aquifer System,2013,1920,0.0,-0.8950664361959151,False
15,Western Karoo Basin (Main Karoo Basin),2013,1920,0.88125,0.6751101433445512,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2013,1920,0.7265625,0.32939432191097817,True
17,Northern Mega Aquifer System (Mega Aquifer System),2013,1920,0.45260416666666664,-0.061534747312472195,True
18,Canning Basin,2013,1920,0.17708333333333334,-0.2521367640749591,True
19,Central Karoo Basin (Main Karoo Basin),2013,1920,0.7151041666666667,0.20218264248533357,True
20,Southern Carpentaria Basin (Great Artesian Basin),2013,1920,0.7421875,0.3719168036962187,True
21,Eastern Parecis Basin (Parecis Basin),2013,1920,0.3177083333333333,-0.3724483749273334,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2013,1920,0.8666666666666667,0.582188069641902,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2013,1920,0.00625,-1.2063633549445538,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2013,1920,0.3536458333333333,-0.16140299145053044,True
25,Dakota Aquifer System,2013,1920,0.22291666666666668,-0.28783072966510553,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2013,1920,0.33489583333333334,-0.20225080239084592,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2013,1920,0.5057291666666667,0.007639888312599121,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2013,1920,0.5833333333333334,0.13583188747613473,True
29,Central Mississippi Embayment (Mississippi Embayment),2013,1920,0.2682291666666667,-0.25204030867929395,True
30,Northern Karoo Basin (Main Karoo Basin),2013,1920,0.7395833333333334,0.3045649862734561,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2013,1920,0.24270833333333333,-0.3171265837948103,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2013,1920,0.39947916666666666,-0.11530624735357214,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2013,1920,0.771875,0.48602551091172097,True
34,Central Huaihe Plain (Huaihe River Basin),2013,1920,0.9546875,1.0571555786899887,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2013,1920,0.27447916666666666,-0.4036640505517879,True
36,Southern High Plains (High Plains),2013,1920,0.2203125,-0.43857841486207183,True
37,Southcentral Karoo Basin (Main Karoo Basin),2013,1920,0.8145833333333333,0.3251755577152414,True
38,Central High Plains (High Plains),2013,1920,0.340625,-0.21319052264686217,True
39,Lower Liaohe River Plain (Liaohe River Basin),2013,1920,0.9921875,1.1813811734048856,True
40,Wadi As-Sirhan Basin,2013,1920,0.16041666666666668,-0.6682716347208634,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2013,1920,0.5255208333333333,0.02925565211745727,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2013,1920,0.459375,-0.04522195798068769,True
43,Wisconsin Precambrian Aquifer,2013,1920,0.446875,-0.07024253138365916,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2013,1920,0.8932291666666666,0.6642556758290761,True
45,Paskapoo-Scollard,2013,1920,0.58125,0.10741692772268648,True
46,Western Surat Basin (Great Artesian Basin),2013,1920,0.4546875,-0.04922341312961158,True
47,Coonamble Embayment (Great Artesian Basin),2013,1920,0.6901041666666666,0.1977664032204423,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2013,1920,0.7333333333333333,0.18982134313342705,True
49,Wuyuer-Shuangyang System (Songnen Plain),2013,1920,0.95,1.4429257282321102,True
50,Powder River Basin (Northern Great Plains),2013,1920,0.24479166666666666,-0.48799051075585737,True
51,Central Eucla Basin (Eucla Basin),2013,1920,0.18177083333333333,-0.28441520160403116,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2013,1920,0.4875,-0.01859727294010842,True
53,Michigan Basin,2013,1920,0.14166666666666666,-0.5494213501654419,True
54,Southern Piedmont Upland (Piedmont Plateau),2013,1920,0.2713541666666667,-0.32807220973396234,True
55,Eastern Huaihe Plain (Huaihe River Basin),2013,1920,1.0,0.9732406047633557,False
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2013,1920,0.6395833333333333,0.16163654177539902,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2013,1920,0.5354166666666667,0.03759279459595511,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2013,1920,0.4546875,-0.0693532066642133,True
59,Southeastern System (Amadeus Basin),2013,1920,0.125,-0.40662061131530053,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2013,1920,0.12760416666666666,-0.7879907890730198,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2013,1920,0.7,0.24510754849594424,True
62,Eastside Lower Indus Valley (Indus Basin),2013,1920,0.415625,-0.10696430249980121,True
63,Central Piedmont Upland (Piedmont Plateau),2013,1920,0.17864583333333334,-0.5014749804021955,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2013,1920,0.75625,0.3152792918789413,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2013,1920,0.9354166666666667,0.5229176793560176,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2013,1920,0.4005208333333333,-0.16264707476994944,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2013,1920,0.56875,0.06055371625618357,True
68,Eastside Middle Indus Plain (Indus Basin),2013,1920,0.165625,-0.2638606060593103,True
69,Central Allegheny Plateau (Appalachian Plateaus),2013,1920,0.14479166666666668,-0.5730667233356944,True
70,Northeastern Karoo Basin (Main Karoo Basin),2013,1920,0.865625,0.5937202070052582,True
71,Southern Riverine Plains (Murray Basin),2013,1920,0.5520833333333334,0.04398289809763162,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2013,1920,0.6291666666666667,0.1409489693995242,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2014,1920,0.1609375,-0.746050823172157,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2014,1920,0.08177083333333333,-0.6887752526090494,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2014,1920,0.030729166666666665,-0.9497155001134581,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2014,1920,0.265625,-0.1971267721422853,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2014,1920,0.19947916666666668,-0.33152242570930224,True
5,Eastern Eromanga Basin (Great Artesian Basin),2014,1920,0.6994791666666667,0.23844854491445217,True
6,Northern Eromanga Basin (Great Artesian Basin),2014,1920,1.0,1.2232182602844406,False
7,Northern High Plains (High Plains),2014,1920,0.27291666666666664,-0.3572677806602027,True
8,Williston Basin (Northern Great Plains),2014,1920,0.15104166666666666,-0.5323736770044447,True
9,Central Eromanga Depocenter (Great Artesian Basin),2014,1920,0.6182291666666667,0.15051907328173153,True
10,Western Parecis Basin (Parecis Basin),2014,1920,0.013541666666666667,-0.9232410594879267,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2014,1920,0.7901041666666667,0.5165774105421561,True
12,Stampriet Kalahari Karoo Aquifer System,2014,1920,0.17395833333333333,-0.2996146048356192,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2014,1920,0.5979166666666667,0.14938133869896436,True
14,Ozark Plateaus Aquifer System,2014,1920,0.005208333333333333,-1.286483102694665,True
15,Western Karoo Basin (Main Karoo Basin),2014,1920,0.95,0.6859780064825862,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2014,1920,0.7651041666666667,0.36275807930456083,True
17,Northern Mega Aquifer System (Mega Aquifer System),2014,1920,0.4609375,-0.04514817426392815,True
18,Canning Basin,2014,1920,0.0453125,-0.6960751635139535,True
19,Central Karoo Basin (Main Karoo Basin),2014,1920,0.7833333333333333,0.4225401713478174,True
20,Southern Carpentaria Basin (Great Artesian Basin),2014,1920,0.784375,0.5133954797362079,True
21,Eastern Parecis Basin (Parecis Basin),2014,1920,0.3807291666666667,-0.17531812343158498,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2014,1920,0.790625,0.22969545006699368,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2014,1920,0.16770833333333332,-0.5670917079378526,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2014,1920,0.43125,-0.1358663544038461,True
25,Dakota Aquifer System,2014,1920,0.3390625,-0.1715168676953565,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2014,1920,0.38385416666666666,-0.0857857834277479,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2014,1920,0.5130208333333334,0.01917597836234054,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2014,1920,0.5640625,0.10301039449781306,True
29,Central Mississippi Embayment (Mississippi Embayment),2014,1920,0.1734375,-0.6214192218587073,True
30,Northern Karoo Basin (Main Karoo Basin),2014,1920,0.7854166666666667,0.43920119827067683,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2014,1920,0.10989583333333333,-0.9443026427032053,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2014,1920,0.5484375,0.05965087865017029,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2014,1920,0.7114583333333333,0.3809924886702696,True
34,Central Huaihe Plain (Huaihe River Basin),2014,1920,0.95625,1.0316669092665252,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2014,1920,0.3296875,-0.33568650626794727,True
36,Southern High Plains (High Plains),2014,1920,0.18177083333333333,-0.640723319787382,True
37,Southcentral Karoo Basin (Main Karoo Basin),2014,1920,0.9020833333333333,0.4188472914079384,True
38,Central High Plains (High Plains),2014,1920,0.2734375,-0.34482704733199443,True
39,Lower Liaohe River Plain (Liaohe River Basin),2014,1920,1.0,1.5740953936337816,False
40,Wadi As-Sirhan Basin,2014,1920,0.31197916666666664,-0.20799161171499847,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2014,1920,0.6109375,0.13665467463110817,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2014,1920,0.28854166666666664,-0.28179744059632816,True
43,Wisconsin Precambrian Aquifer,2014,1920,0.16354166666666667,-0.7538138410168326,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2014,1920,0.7505208333333333,0.3431635933459416,True
45,Paskapoo-Scollard,2014,1920,0.4708333333333333,-0.05152820496383,True
46,Western Surat Basin (Great Artesian Basin),2014,1920,0.55,0.07297008639952961,True
47,Coonamble Embayment (Great Artesian Basin),2014,1920,0.634375,0.1080313898536695,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2014,1920,0.6192708333333333,0.09431780698951833,True
49,Wuyuer-Shuangyang System (Songnen Plain),2014,1920,0.9166666666666666,1.4831212265583509,True
50,Powder River Basin (Northern Great Plains),2014,1920,0.4890625,-0.011891325923491338,True
51,Central Eucla Basin (Eucla Basin),2014,1920,0.46927083333333336,-0.023308233097174388,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2014,1920,0.43333333333333335,-0.07209500463606275,True
53,Michigan Basin,2014,1920,0.21302083333333333,-0.5252872235775252,True
54,Southern Piedmont Upland (Piedmont Plateau),2014,1920,0.4625,-0.03938580727857649,True
55,Eastern Huaihe Plain (Huaihe River Basin),2014,1920,1.0,0.9863975793004713,False
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2014,1920,0.6244791666666667,0.17128343475465635,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2014,1920,0.21302083333333333,-0.5792071544714872,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2014,1920,0.21145833333333333,-0.622740779166481,True
59,Southeastern System (Amadeus Basin),2014,1920,0.38697916666666665,-0.12042000560540429,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2014,1920,0.07708333333333334,-1.0421615547154301,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2014,1920,0.6192708333333333,0.2040983557279175,True
62,Eastside Lower Indus Valley (Indus Basin),2014,1920,0.5166666666666667,0.03345718799032894,True
63,Central Piedmont Upland (Piedmont Plateau),2014,1920,0.17291666666666666,-0.47698441979459766,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2014,1920,0.6572916666666667,0.2328082946421925,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2014,1920,0.8739583333333333,0.442956925439433,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2014,1920,0.22916666666666666,-0.6560646966000114,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2014,1920,0.625,0.17128209655658014,True
68,Eastside Middle Indus Plain (Indus Basin),2014,1920,0.3963541666666667,-0.0996157756888411,True
69,Central Allegheny Plateau (Appalachian Plateaus),2014,1920,0.13177083333333334,-0.6092349178578695,True
70,Northeastern Karoo Basin (Main Karoo Basin),2014,1920,0.9546875,0.7302287883536014,True
71,Southern Riverine Plains (Murray Basin),2014,1920,0.7333333333333333,0.24055729133077702,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2014,1920,0.31614583333333335,-0.26163684104605234,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2015,1920,0.175,-0.7180155498159408,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2015,1920,0.044270833333333336,-0.9360383836578449,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2015,1920,0.0484375,-0.8085589701861486,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2015,1920,0.058854166666666666,-0.6954884727803805,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2015,1920,0.42552083333333335,-0.07431383731334038,True
5,Eastern Eromanga Basin (Great Artesian Basin),2015,1920,0.6770833333333334,0.1373596848624527,True
6,Northern Eromanga Basin (Great Artesian Basin),2015,1920,1.0,1.2213718505635214,False
7,Northern High Plains (High Plains),2015,1920,0.20572916666666666,-0.307022767334758,True
8,Williston Basin (Northern Great Plains),2015,1920,0.1890625,-0.49102706492149184,True
9,Central Eromanga Depocenter (Great Artesian Basin),2015,1920,0.80625,0.41231277732615046,True
10,Western Parecis Basin (Parecis Basin),2015,1920,0.021875,-1.092982227215371,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2015,1920,0.8802083333333334,0.49409778382372654,True
12,Stampriet Kalahari Karoo Aquifer System,2015,1920,0.5255208333333333,0.016071098723825825,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2015,1920,0.4765625,-0.021288037564692608,True
14,Ozark Plateaus Aquifer System,2015,1920,0.005208333333333333,-1.4788086028364336,True
15,Western Karoo Basin (Main Karoo Basin),2015,1920,0.7770833333333333,0.32321589604249473,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2015,1920,0.8046875,0.3053463819437806,True
17,Northern Mega Aquifer System (Mega Aquifer System),2015,1920,0.21979166666666666,-0.29162758679274603,True
18,Canning Basin,2015,1920,0.2838541666666667,-0.32443982590652676,True
19,Central Karoo Basin (Main Karoo Basin),2015,1920,0.9416666666666667,0.6004802646384642,True
20,Southern Carpentaria Basin (Great Artesian Basin),2015,1920,0.884375,0.8086038903717072,True
21,Eastern Parecis Basin (Parecis Basin),2015,1920,0.052083333333333336,-0.7036235080899091,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2015,1920,0.4505208333333333,-0.02263905493748141,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2015,1920,0.53125,0.03687526984727193,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2015,1920,0.6411458333333333,0.22381177939956282,True
25,Dakota Aquifer System,2015,1920,0.34270833333333334,-0.26940517220846505,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2015,1920,0.421875,-0.05736846318653014,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2015,1920,0.6307291666666667,0.11874615221118584,True
