aquifer_idx,Study_area,lat_idx,lon_idx,lat,lon
1,Northern Guarani Aquifer (Guarani Aquifer System),62,129,-22.5,-50.5
1,Northern Guarani Aquifer (Guarani Aquifer System),62,130,-22.5,-49.5
1,Northern Guarani Aquifer (Guarani Aquifer System),62,131,-22.5,-48.5
1,Northern Guarani Aquifer (Guarani Aquifer System),62,132,-22.5,-47.5
1,Northern Guarani Aquifer (Guarani Aquifer System),63,126,-21.5,-53.5
1,Northern Guarani Aquifer (Guarani Aquifer System),63,127,-21.5,-52.5
1,Northern Guarani Aquifer (Guarani Aquifer System),63,128,-21.5,-51.5
1,Northern Guarani Aquifer (Guarani Aquifer System),63,129,-21.5,-50.5
1,Northern Guarani Aquifer (Guarani Aquifer System),63,130,-21.5,-49.5
1,Northern Guarani Aquifer (Guarani Aquifer System),63,131,-21.5,-48.5
1,Northern Guarani Aquifer (Guarani Aquifer System),63,132,-21.5,-47.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,125,-20.5,-54.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,126,-20.5,-53.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,127,-20.5,-52.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,128,-20.5,-51.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,129,-20.5,-50.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,130,-20.5,-49.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,131,-20.5,-48.5
1,Northern Guarani Aquifer (Guarani Aquifer System),64,132,-20.5,-47.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,125,-19.5,-54.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,126,-19.5,-53.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,127,-19.5,-52.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,128,-19.5,-51.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,129,-19.5,-50.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,130,-19.5,-49.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,131,-19.5,-48.5
1,Northern Guarani Aquifer (Guarani Aquifer System),65,132,-19.5,-47.5
1,Northern Guarani Aquifer (Guarani Aquifer System),66,126,-18.5,-53.5
1,Northern Guarani Aquifer (Guarani Aquifer System),66,127,-18.5,-52.5
1,Northern Guarani Aquifer (Guarani Aquifer System),66,128,-18.5,-51.5
1,Northern Guarani Aquifer (Guarani Aquifer System),66,129,-18.5,-50.5
1,Northern Guarani Aquifer (Guarani Aquifer System),66,130,-18.5,-49.5
1,Northern Guarani Aquifer (Guarani Aquifer System),67,126,-17.5,-53.5
1,Northern Guarani Aquifer (Guarani Aquifer System),67,127,-17.5,-52.5
1,Northern Guarani Aquifer (Guarani Aquifer System),67,128,-17.5,-51.5
1,Northern Guarani Aquifer (Guarani Aquifer System),67,129,-17.5,-50.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),53,121,-31.5,-58.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),53,122,-31.5,-57.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),53,123,-31.5,-56.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),54,121,-30.5,-58.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),54,122,-30.5,-57.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),54,123,-30.5,-56.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),54,124,-30.5,-55.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),55,119,-29.5,-60.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),55,120,-29.5,-59.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),55,121,-29.5,-58.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),55,122,-29.5,-57.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),55,123,-29.5,-56.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),55,124,-29.5,-55.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),56,118,-28.5,-61.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),56,119,-28.5,-60.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),56,120,-28.5,-59.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),56,121,-28.5,-58.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),56,122,-28.5,-57.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),56,123,-28.5,-56.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),57,118,-27.5,-61.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),57,119,-27.5,-60.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),57,120,-27.5,-59.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),57,121,-27.5,-58.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),57,122,-27.5,-57.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),57,123,-27.5,-56.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),58,119,-26.5,-60.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),58,120,-26.5,-59.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),58,121,-26.5,-58.5
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),59,121,-25.5,-58.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),79,120,-5.5,-59.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),79,121,-5.5,-58.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),80,121,-4.5,-58.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),80,122,-4.5,-57.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),81,120,-3.5,-59.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),81,121,-3.5,-58.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),81,122,-3.5,-57.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),81,123,-3.5,-56.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),81,124,-3.5,-55.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),81,125,-3.5,-54.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),81,126,-3.5,-53.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,118,-2.5,-61.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,119,-2.5,-60.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,120,-2.5,-59.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,121,-2.5,-58.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,122,-2.5,-57.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,123,-2.5,-56.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,124,-2.5,-55.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,125,-2.5,-54.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,126,-2.5,-53.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,127,-2.5,-52.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,128,-2.5,-51.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),82,129,-2.5,-50.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),83,122,-1.5,-57.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),83,123,-1.5,-56.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),83,126,-1.5,-53.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),83,127,-1.5,-52.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),83,128,-1.5,-51.5
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),84,128,-0.5,-51.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),55,317,-29.5,137.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),55,318,-29.5,138.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),55,319,-29.5,139.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),56,316,-28.5,136.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),56,317,-28.5,137.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),56,318,-28.5,138.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),57,315,-27.5,135.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),57,316,-27.5,136.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),57,317,-27.5,137.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),57,318,-27.5,138.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),58,314,-26.5,134.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),58,315,-26.5,135.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),58,316,-26.5,136.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),58,317,-26.5,137.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),58,318,-26.5,138.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),58,319,-26.5,139.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),59,314,-25.5,134.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),59,315,-25.5,135.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),59,316,-25.5,136.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),59,317,-25.5,137.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),59,318,-25.5,138.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),60,315,-24.5,135.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),60,316,-24.5,136.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),60,317,-24.5,137.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),60,318,-24.5,138.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),61,316,-23.5,136.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),61,317,-23.5,137.5
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),61,318,-23.5,138.5
5,Eastern Eromanga Basin (Great Artesian Basin),54,322,-30.5,142.5
5,Eastern Eromanga Basin (Great Artesian Basin),54,323,-30.5,143.5
5,Eastern Eromanga Basin (Great Artesian Basin),54,324,-30.5,144.5
5,Eastern Eromanga Basin (Great Artesian Basin),55,322,-29.5,142.5
5,Eastern Eromanga Basin (Great Artesian Basin),55,323,-29.5,143.5
5,Eastern Eromanga Basin (Great Artesian Basin),55,324,-29.5,144.5
5,Eastern Eromanga Basin (Great Artesian Basin),55,325,-29.5,145.5
5,Eastern Eromanga Basin (Great Artesian Basin),55,326,-29.5,146.5
5,Eastern Eromanga Basin (Great Artesian Basin),56,322,-28.5,142.5
5,Eastern Eromanga Basin (Great Artesian Basin),56,323,-28.5,143.5
5,Eastern Eromanga Basin (Great Artesian Basin),56,324,-28.5,144.5
5,Eastern Eromanga Basin (Great Artesian Basin),56,325,-28.5,145.5
5,Eastern Eromanga Basin (Great Artesian Basin),56,326,-28.5,146.5
5,Eastern Eromanga Basin (Great Artesian Basin),57,323,-27.5,143.5
5,Eastern Eromanga Basin (Great Artesian Basin),57,324,-27.5,144.5
5,Eastern Eromanga Basin (Great Artesian Basin),57,325,-27.5,145.5
5,Eastern Eromanga Basin (Great Artesian Basin),57,326,-27.5,146.5
5,Eastern Eromanga Basin (Great Artesian Basin),58,324,-26.5,144.5
5,Eastern Eromanga Basin (Great Artesian Basin),58,325,-26.5,145.5
5,Eastern Eromanga Basin (Great Artesian Basin),58,326,-26.5,146.5
5,Eastern Eromanga Basin (Great Artesian Basin),59,324,-25.5,144.5
5,Eastern Eromanga Basin (Great Artesian Basin),59,325,-25.5,145.5
5,Eastern Eromanga Basin (Great Artesian Basin),59,326,-25.5,146.5
5,Eastern Eromanga Basin (Great Artesian Basin),59,327,-25.5,147.5
5,Eastern Eromanga Basin (Great Artesian Basin),60,324,-24.5,144.5
5,Eastern Eromanga Basin (Great Artesian Basin),60,325,-24.5,145.5
5,Eastern Eromanga Basin (Great Artesian Basin),60,326,-24.5,146.5
6,Northern Eromanga Basin (Great Artesian Basin),60,319,-24.5,139.5
6,Northern Eromanga Basin (Great Artesian Basin),60,320,-24.5,140.5
6,Northern Eromanga Basin (Great Artesian Basin),61,319,-23.5,139.5
6,Northern Eromanga Basin (Great Artesian Basin),61,320,-23.5,140.5
6,Northern Eromanga Basin (Great Artesian Basin),61,321,-23.5,141.5
6,Northern Eromanga Basin (Great Artesian Basin),61,322,-23.5,142.5
6,Northern Eromanga Basin (Great Artesian Basin),61,323,-23.5,143.5
6,Northern Eromanga Basin (Great Artesian Basin),61,324,-23.5,144.5
6,Northern Eromanga Basin (Great Artesian Basin),61,325,-23.5,145.5
6,Northern Eromanga Basin (Great Artesian Basin),62,319,-22.5,139.5
6,Northern Eromanga Basin (Great Artesian Basin),62,320,-22.5,140.5
6,Northern Eromanga Basin (Great Artesian Basin),62,321,-22.5,141.5
6,Northern Eromanga Basin (Great Artesian Basin),62,322,-22.5,142.5
6,Northern Eromanga Basin (Great Artesian Basin),62,323,-22.5,143.5
6,Northern Eromanga Basin (Great Artesian Basin),62,324,-22.5,144.5
6,Northern Eromanga Basin (Great Artesian Basin),62,325,-22.5,145.5
6,Northern Eromanga Basin (Great Artesian Basin),63,321,-21.5,141.5
6,Northern Eromanga Basin (Great Artesian Basin),63,322,-21.5,142.5
6,Northern Eromanga Basin (Great Artesian Basin),63,323,-21.5,143.5
6,Northern Eromanga Basin (Great Artesian Basin),63,324,-21.5,144.5
6,Northern Eromanga Basin (Great Artesian Basin),63,325,-21.5,145.5
6,Northern Eromanga Basin (Great Artesian Basin),64,321,-20.5,141.5
6,Northern Eromanga Basin (Great Artesian Basin),64,322,-20.5,142.5
6,Northern Eromanga Basin (Great Artesian Basin),64,323,-20.5,143.5
6,Northern Eromanga Basin (Great Artesian Basin),64,324,-20.5,144.5
6,Northern Eromanga Basin (Great Artesian Basin),65,323,-19.5,143.5
7,Northern High Plains (High Plains),124,76,39.5,-103.5
7,Northern High Plains (High Plains),124,77,39.5,-102.5
7,Northern High Plains (High Plains),124,78,39.5,-101.5
7,Northern High Plains (High Plains),124,79,39.5,-100.5
7,Northern High Plains (High Plains),124,80,39.5,-99.5
7,Northern High Plains (High Plains),125,77,40.5,-102.5
7,Northern High Plains (High Plains),125,78,40.5,-101.5
7,Northern High Plains (High Plains),125,79,40.5,-100.5
7,Northern High Plains (High Plains),125,80,40.5,-99.5
7,Northern High Plains (High Plains),125,81,40.5,-98.5
7,Northern High Plains (High Plains),125,82,40.5,-97.5
7,Northern High Plains (High Plains),126,75,41.5,-104.5
7,Northern High Plains (High Plains),126,76,41.5,-103.5
7,Northern High Plains (High Plains),126,77,41.5,-102.5
7,Northern High Plains (High Plains),126,78,41.5,-101.5
7,Northern High Plains (High Plains),126,79,41.5,-100.5
7,Northern High Plains (High Plains),126,80,41.5,-99.5
7,Northern High Plains (High Plains),126,81,41.5,-98.5
7,Northern High Plains (High Plains),126,82,41.5,-97.5
7,Northern High Plains (High Plains),126,83,41.5,-96.5
7,Northern High Plains (High Plains),127,75,42.5,-104.5
7,Northern High Plains (High Plains),127,76,42.5,-103.5
7,Northern High Plains (High Plains),127,77,42.5,-102.5
7,Northern High Plains (High Plains),127,78,42.5,-101.5
7,Northern High Plains (High Plains),127,79,42.5,-100.5
7,Northern High Plains (High Plains),127,80,42.5,-99.5
7,Northern High Plains (High Plains),127,81,42.5,-98.5
7,Northern High Plains (High Plains),127,82,42.5,-97.5
7,Northern High Plains (High Plains),128,78,43.5,-101.5
8,Williston Basin (Northern Great Plains),129,77,44.5,-102.5
8,Williston Basin (Northern Great Plains),130,76,45.5,-103.5
8,Williston Basin (Northern Great Plains),130,77,45.5,-102.5
8,Williston Basin (Northern Great Plains),130,78,45.5,-101.5
8,Williston Basin (Northern Great Plains),131,73,46.5,-106.5
8,Williston Basin (Northern Great Plains),131,74,46.5,-105.5
8,Williston Basin (Northern Great Plains),131,75,46.5,-104.5
8,Williston Basin (Northern Great Plains),131,76,46.5,-103.5
8,Williston Basin (Northern Great Plains),131,77,46.5,-102.5
8,Williston Basin (Northern Great Plains),131,78,46.5,-101.5
8,Williston Basin (Northern Great Plains),132,72,47.5,-107.5
8,Williston Basin (Northern Great Plains),132,73,47.5,-106.5
8,Williston Basin (Northern Great Plains),132,74,47.5,-105.5
8,Williston Basin (Northern Great Plains),132,75,47.5,-104.5
8,Williston Basin (Northern Great Plains),132,76,47.5,-103.5
8,Williston Basin (Northern Great Plains),132,77,47.5,-102.5
8,Williston Basin (Northern Great Plains),132,78,47.5,-101.5
8,Williston Basin (Northern Great Plains),132,79,47.5,-100.5
8,Williston Basin (Northern Great Plains),133,74,48.5,-105.5
8,Williston Basin (Northern Great Plains),133,75,48.5,-104.5
8,Williston Basin (Northern Great Plains),133,76,48.5,-103.5
8,Williston Basin (Northern Great Plains),133,77,48.5,-102.5
8,Williston Basin (Northern Great Plains),133,78,48.5,-101.5
8,Williston Basin (Northern Great Plains),133,79,48.5,-100.5
8,Williston Basin (Northern Great Plains),134,74,49.5,-105.5
8,Williston Basin (Northern Great Plains),134,75,49.5,-104.5
8,Williston Basin (Northern Great Plains),134,76,49.5,-103.5
8,Williston Basin (Northern Great Plains),134,77,49.5,-102.5
9,Central Eromanga Depocenter (Great Artesian Basin),55,320,-29.5,140.5
9,Central Eromanga Depocenter (Great Artesian Basin),55,321,-29.5,141.5
9,Central Eromanga Depocenter (Great Artesian Basin),56,319,-28.5,139.5
9,Central Eromanga Depocenter (Great Artesian Basin),56,320,-28.5,140.5
9,Central Eromanga Depocenter (Great Artesian Basin),56,321,-28.5,141.5
9,Central Eromanga Depocenter (Great Artesian Basin),57,319,-27.5,139.5
9,Central Eromanga Depocenter (Great Artesian Basin),57,320,-27.5,140.5
9,Central Eromanga Depocenter (Great Artesian Basin),57,321,-27.5,141.5
9,Central Eromanga Depocenter (Great Artesian Basin),57,322,-27.5,142.5
9,Central Eromanga Depocenter (Great Artesian Basin),58,320,-26.5,140.5
9,Central Eromanga Depocenter (Great Artesian Basin),58,321,-26.5,141.5
9,Central Eromanga Depocenter (Great Artesian Basin),58,322,-26.5,142.5
9,Central Eromanga Depocenter (Great Artesian Basin),58,323,-26.5,143.5
9,Central Eromanga Depocenter (Great Artesian Basin),59,319,-25.5,139.5
9,Central Eromanga Depocenter (Great Artesian Basin),59,320,-25.5,140.5
9,Central Eromanga Depocenter (Great Artesian Basin),59,321,-25.5,141.5
9,Central Eromanga Depocenter (Great Artesian Basin),59,322,-25.5,142.5
9,Central Eromanga Depocenter (Great Artesian Basin),59,323,-25.5,143.5
9,Central Eromanga Depocenter (Great Artesian Basin),60,321,-24.5,141.5
9,Central Eromanga Depocenter (Great Artesian Basin),60,322,-24.5,142.5
9,Central Eromanga Depocenter (Great Artesian Basin),60,323,-24.5,143.5
10,Western Parecis Basin (Parecis Basin),70,121,-14.5,-58.5
10,Western Parecis Basin (Parecis Basin),70,122,-14.5,-57.5
10,Western Parecis Basin (Parecis Basin),71,120,-13.5,-59.5
10,Western Parecis Basin (Parecis Basin),71,121,-13.5,-58.5
10,Western Parecis Basin (Parecis Basin),71,122,-13.5,-57.5
10,Western Parecis Basin (Parecis Basin),71,123,-13.5,-56.5
10,Western Parecis Basin (Parecis Basin),71,124,-13.5,-55.5
10,Western Parecis Basin (Parecis Basin),72,117,-12.5,-62.5
10,Western Parecis Basin (Parecis Basin),72,118,-12.5,-61.5
10,Western Parecis Basin (Parecis Basin),72,119,-12.5,-60.5
10,Western Parecis Basin (Parecis Basin),72,120,-12.5,-59.5
10,Western Parecis Basin (Parecis Basin),72,121,-12.5,-58.5
10,Western Parecis Basin (Parecis Basin),72,122,-12.5,-57.5
10,Western Parecis Basin (Parecis Basin),72,123,-12.5,-56.5
10,Western Parecis Basin (Parecis Basin),72,124,-12.5,-55.5
10,Western Parecis Basin (Parecis Basin),73,118,-11.5,-61.5
10,Western Parecis Basin (Parecis Basin),73,121,-11.5,-58.5
10,Western Parecis Basin (Parecis Basin),73,122,-11.5,-57.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),110,259,25.5,79.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),110,260,25.5,80.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),110,261,25.5,81.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),111,258,26.5,78.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),111,259,26.5,79.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),111,260,26.5,80.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),111,261,26.5,81.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),111,262,26.5,82.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),112,257,27.5,77.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),112,258,27.5,78.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),112,259,27.5,79.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),112,260,27.5,80.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),112,261,27.5,81.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),113,257,28.5,77.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),113,258,28.5,78.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),113,259,28.5,79.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),113,260,28.5,80.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),114,257,29.5,77.5
11,Upper Gangetic Plain (Indo-Gangetic Plain),114,258,29.5,78.5
12,Stampriet Kalahari Karoo Aquifer System,58,199,-26.5,19.5
12,Stampriet Kalahari Karoo Aquifer System,58,200,-26.5,20.5
12,Stampriet Kalahari Karoo Aquifer System,59,198,-25.5,18.5
12,Stampriet Kalahari Karoo Aquifer System,59,199,-25.5,19.5
12,Stampriet Kalahari Karoo Aquifer System,59,200,-25.5,20.5
12,Stampriet Kalahari Karoo Aquifer System,59,201,-25.5,21.5
12,Stampriet Kalahari Karoo Aquifer System,60,198,-24.5,18.5
12,Stampriet Kalahari Karoo Aquifer System,60,199,-24.5,19.5
12,Stampriet Kalahari Karoo Aquifer System,60,200,-24.5,20.5
12,Stampriet Kalahari Karoo Aquifer System,60,201,-24.5,21.5
12,Stampriet Kalahari Karoo Aquifer System,61,197,-23.5,17.5
12,Stampriet Kalahari Karoo Aquifer System,61,198,-23.5,18.5
12,Stampriet Kalahari Karoo Aquifer System,61,199,-23.5,19.5
12,Stampriet Kalahari Karoo Aquifer System,61,200,-23.5,20.5
12,Stampriet Kalahari Karoo Aquifer System,62,197,-22.5,17.5
12,Stampriet Kalahari Karoo Aquifer System,62,198,-22.5,18.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),111,226,26.5,46.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),111,227,26.5,47.5
13,Northcentral Mega Aquifer System (Mega Aquifer System),111,228,26.5,48.5
