centre,aquifer_idx,Study_area,n_cells,n_recipes,aquifer_median_trend_cmyr,aquifer_iqr_trend_cmyr,dominance_R,sign_agree_frac,recipe_mean_trend_cmyr,frac_below_-0.5,frac_below_-1.0,frac_below_-1.5,frac_below_-2.0
JPL,67,Northcentral Deccan Basalt Plateau (Deccan Plateau),19,640,0.68859053553775,0.405978910822169,0.589579568509641,1,0.695389062600122,0,0,0,0
JPL,68,Eastside Middle Indus Plain (Indus Basin),19,640,-1.34420905999084,0.987744764094975,0.734814839071018,0.923355263157895,-1.43461756072842,1,0.965625,0.378125,0.0203125
JPL,69,Central Allegheny Plateau (Appalachian Plateaus),21,640,-0.0654102163969421,0.539155391113243,8.24267860300869,0.599032738095238,-0.0809211135305807,0.1375,0,0,0
JPL,70,Northeastern Karoo Basin (Main Karoo Basin),20,640,0.0776785813102486,0.209997561772483,2.70341654327789,0.72359375,0.109706493370779,0,0,0,0
JPL,71,Southern Riverine Plains (Murray Basin),19,640,0.145218418593659,0.24454938618702,1.68401080631034,0.703947368421053,0.121578627601397,0,0,0,0
JPL,72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),20,640,0.151837522343987,0.40224382256215,2.6491727232671,0.6840625,0.0990240575776505,0.025,0,0,0
GFZ,0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),181,640,0.164738400676453,0.320379693177512,1.94477846004308,0.839511395027624,0.177015664708999,0,0,0,0
GFZ,1,Northern Guarani Aquifer (Guarani Aquifer System),141,640,-0.863198594986524,0.501560757075792,0.581049088806293,0.997872340425532,-0.893745032731508,0.975,0.3578125,0,0
GFZ,2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),122,640,-0.0151702931773962,0.280923014732339,18.5179687331894,0.736039959016393,-0.0146914347963725,0,0,0,0
GFZ,3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),101,640,0.453268687594286,0.200558477859039,0.442471503874443,0.997230816831683,0.46698902911904,0,0,0,0
GFZ,4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),105,640,-0.0277755086883323,0.229718267984329,8.2705332443048,0.619553571428571,-0.0273754909926412,0,0,0,0
GFZ,5,Eastern Eromanga Basin (Great Artesian Basin),106,640,0.00914596190301034,0.213796374862163,23.3760403913111,0.56796875,0.0195479897216112,0,0,0,0
GFZ,6,Northern Eromanga Basin (Great Artesian Basin),99,640,0.0425667490466304,0.205253607525225,4.82192349949903,0.619128787878788,0.0417261851695113,0,0,0,0
GFZ,7,Northern High Plains (High Plains),111,640,0.14211571251528,0.571459231974455,4.02108410013435,0.699746621621622,0.122424840235455,0.05,0,0,0
GFZ,8,Williston Basin (Northern Great Plains),116,640,0.154262172785826,0.620526365911915,4.02254392444892,0.6921875,0.128109195236471,0,0,0,0
GFZ,9,Central Eromanga Depocenter (Great Artesian Basin),78,640,-0.0084578363516415,0.210009673801336,24.8301888414497,0.546594551282051,-0.00218007177008093,0,0,0,0
GFZ,10,Western Parecis Basin (Parecis Basin),71,640,-0.350018086293664,0.198264548944623,0.566440868939213,0.990030809859155,-0.3608422962745,0.046875,0,0,0
GFZ,11,Upper Gangetic Plain (Indo-Gangetic Plain),73,640,-1.32839024959543,1.25238474023402,0.942783749440684,0.986023116438356,-1.64100252939202,1,0.865625,0.5609375,0.371875
GFZ,12,Stampriet Kalahari Karoo Aquifer System,73,640,0.150469958943162,0.137245550142885,0.912112631031741,0.921596746575342,0.148986027342719,0,0,0,0
GFZ,13,Northcentral Mega Aquifer System (Mega Aquifer System),65,640,-0.273186158065328,0.360922512388756,1.321159589288,0.809302884615385,-0.234216853450328,0.078125,0,0,0
GFZ,14,Ozark Plateaus Aquifer System,70,640,0.176499454328351,0.449103405836381,2.54450308385027,0.693861607142857,0.152816388468849,0.0625,0,0,0
GFZ,15,Western Karoo Basin (Main Karoo Basin),52,640,0.108338909409714,0.128458344095881,1.18570829996155,0.894771634615385,0.107001333716277,0,0,0,0
GFZ,16,Middle Gangetic Plain (Indo-Gangetic Plain),53,640,-0.647663439421351,0.408551968277666,0.630809064415746,0.939652122641509,-0.645128048184413,0.7671875,0.0640625,0,0
GFZ,17,Northern Mega Aquifer System (Mega Aquifer System),54,640,-0.571875981646296,0.365619742907632,0.63933397212294,0.920486111111111,-0.504145689792513,0.6234375,0,0,0
GFZ,18,Canning Basin,47,640,0.0516031817480121,0.34033868265337,6.59530422591588,0.787599734042553,0.11187117964362,0,0,0,0
GFZ,19,Central Karoo Basin (Main Karoo Basin),49,640,0.104996293325905,0.144653713225511,1.37770304687339,0.850829081632653,0.1070268683238,0,0,0,0
GFZ,20,Southern Carpentaria Basin (Great Artesian Basin),44,640,0.178367992626665,0.197985062556145,1.10998088637203,0.895738636363636,0.174763257746052,0,0,0,0
GFZ,21,Eastern Parecis Basin (Parecis Basin),38,640,-0.349361213302235,0.181932951367831,0.520758872022921,0.984292763157895,-0.334196702801237,0.028125,0,0,0
GFZ,22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),41,640,0.216417172852763,0.300484455834787,1.38845014872835,0.816958841463415,0.188718383639565,0,0,0,0
GFZ,23,Wiso Basin (Daly-Wiso-Georgina Basins),40,640,0.41180956208468,0.444711290023969,1.07989549288932,0.995703125,0.503264559915288,0,0,0,0
GFZ,24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),41,640,0.416926874625415,0.391880065453882,0.939925174662735,0.992759146341463,0.490773778583559,0,0,0,0
GFZ,25,Dakota Aquifer System,51,640,0.180488732990422,0.586328347008658,3.24855927178442,0.74390318627451,0.145981699102335,0,0,0,0
GFZ,26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),39,640,-0.135061937929753,0.221153852554331,1.63742543564979,0.760176282051282,-0.123941276404785,0,0,0,0
GFZ,27,Trans Gangetic Plain (Indo-Gangetic Plain),40,640,-2.50001936037863,2.41461621121625,0.965839004882967,1,-3.18796162358539,1,0.996875,0.8546875,0.75
GFZ,28,Southcentral Mega Aquifer System (Mega Aquifer System),32,640,-0.133083051196314,0.244104140571101,1.83422410575045,0.74130859375,-0.0854938756630896,0,0,0,0
GFZ,29,Central Mississippi Embayment (Mississippi Embayment),36,640,0.145641509580338,0.370427748181459,2.54342150976626,0.675868055555556,0.091616560856009,0.0125,0,0,0
GFZ,30,Northern Karoo Basin (Main Karoo Basin),32,640,0.170257977432935,0.190447818107274,1.11858381603465,0.94580078125,0.199404480536075,0,0,0,0
GFZ,31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),36,640,0.177737958820567,0.498319348068452,2.80367430443783,0.665060763888889,0.113017573863467,0.05,0,0,0
GFZ,32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),25,640,0.227279185489854,0.177021174155937,0.778871033765826,0.9681875,0.224412722027055,0,0,0,0
GFZ,33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),27,640,0.506641757174893,0.230599283578606,0.455152541836386,1,0.517420534493754,0,0,0,0
GFZ,34,Central Huaihe Plain (Huaihe River Basin),29,640,-0.348950894225195,0.51218790265713,1.46779363839827,0.88582974137931,-0.429846323741914,0.4140625,0.0546875,0,0
