aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.848980619128072,1920,-0.377411095459905,-0.497358552964864,-0.293302662798313,0.993229166666667,0.00677083333333333,0.993229166666667,0.471569523668167,FALSE,TRUE
34,Central Huaihe Plain (Huaihe River Basin),-0.907776953097555,1920,-0.229618952558319,-0.478826192314731,-0.0995444208953247,0.8765625,0.1234375,0.8765625,0.678158000539236,FALSE,TRUE
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,-1.16445743012112,1920,-1.6482448065043,-2.20737863386471,-1.17861012676468,1,0,1,-0.48378737638318,FALSE,TRUE
36,Southern High Plains (High Plains),-0.907504277417359,1920,0.018226110590881,-0.233315210896658,0.187045093099978,0.4796875,0.5203125,0.4796875,0.92573038800824,FALSE,FALSE
37,Southcentral Karoo Basin (Main Karoo Basin),-0.987881076683094,1920,-0.374614059625942,-0.646873067734707,-0.254157135788525,0.983333333333333,0.0166666666666667,0.983333333333333,0.613267017057152,FALSE,TRUE
38,Central High Plains (High Plains),-0.785784395562662,1920,-0.151321205571431,-0.529827952244864,0.0326188895242683,0.691145833333333,0.308854166666667,0.691145833333333,0.634463189991231,FALSE,TRUE
39,Lower Liaohe River Plain (Liaohe River Basin),-0.268062049104674,1920,0.272461699411934,0.18390709060544,0.424192903965359,0.0875,0.9125,0.0875,0.540523748516608,FALSE,FALSE
40,Wadi As-Sirhan Basin,-0.426651475824078,1920,-0.242853527022611,-0.340732037646583,-0.17157006637059,0.88125,0.11875,0.88125,0.183797948801467,FALSE,TRUE
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),-0.593507095481427,1920,-0.280457336733805,-0.360398701022645,-0.174769103717484,0.889583333333333,0.110416666666667,0.889583333333333,0.313049758747622,FALSE,TRUE
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),-0.866461378954342,1920,-0.120828726100102,-0.282029473103218,0.0509037996050648,0.680729166666667,0.319270833333333,0.680729166666667,0.74563265285424,FALSE,TRUE
43,Wisconsin Precambrian Aquifer,-0.963580997703047,1920,-0.773035219822644,-1.04284149819076,-0.491621364984584,0.973958333333333,0.0260416666666667,0.973958333333333,0.190545777880403,TRUE,TRUE
44,Lafayette Area (Gulf Coast Regional Aquifer System),-0.855596120915671,1920,-0.183416034188072,-0.510379470202832,-0.00103556371238026,0.7515625,0.2484375,0.7515625,0.672180086727599,FALSE,TRUE
45,Paskapoo-Scollard,-0.993308405689855,1920,-0.265299122786832,-0.615323852607514,-0.0125557854398147,0.758854166666667,0.241145833333333,0.758854166666667,0.728009282903023,FALSE,TRUE
46,Western Surat Basin (Great Artesian Basin),-0.98359400783744,1920,-0.466708976426094,-0.636184417449385,-0.348163035484886,0.983333333333333,0.0166666666666667,0.983333333333333,0.516885031411346,FALSE,TRUE
47,Coonamble Embayment (Great Artesian Basin),-0.697001576054484,1920,-0.203102840533544,-0.289837680855694,-0.062247824232837,0.802604166666667,0.197395833333333,0.802604166666667,0.49389873552094,FALSE,TRUE
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),-0.916866740666086,1920,-0.320557275599489,-0.460592562850491,-0.142004767725305,0.7984375,0.2015625,0.7984375,0.596309465066597,FALSE,TRUE
49,Wuyuer-Shuangyang System (Songnen Plain),-0.187452440054189,1920,0.459059347449967,0.291123593892121,0.742585831540924,0.0979166666666667,0.902083333333333,0.0979166666666667,0.646511787504156,FALSE,FALSE
50,Powder River Basin (Northern Great Plains),-0.831172419071449,1920,-0.410709966220296,-0.911494090737739,-0.175004822081442,0.915104166666667,0.0848958333333333,0.915104166666667,0.420462452851153,TRUE,TRUE
51,Central Eucla Basin (Eucla Basin),-0.671849678349185,1920,-0.295975637403673,-0.388390855048196,-0.203224923164287,0.873958333333333,0.126041666666667,0.873958333333333,0.375874040945512,FALSE,TRUE
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),-0.927614439335326,1920,0.119220703549346,-0.044125659078614,0.291438344528525,0.304166666666667,0.695833333333333,0.304166666666667,1.04683514288467,FALSE,FALSE
53,Michigan Basin,-1.02548324498328,1920,-0.337702850668068,-0.6089221327447,-0.0414329864964844,0.783854166666667,0.216145833333333,0.783854166666667,0.687780394315217,FALSE,TRUE
54,Southern Piedmont Upland (Piedmont Plateau),-0.722954176061083,1920,-0.373651855481032,-0.759535249483334,-0.190318697776194,0.9875,0.0125,0.9875,0.349302320580051,TRUE,TRUE
55,Eastern Huaihe Plain (Huaihe River Basin),-0.78068723851252,1920,-0.181049297408126,-0.380914545808118,-0.052857926771902,0.816666666666667,0.183333333333333,0.816666666666667,0.599637941104394,FALSE,TRUE
