aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),-0.54592966169869,1920,-0.446954193581373,-0.556255018060786,-0.359565942058256,1,0,1,0.0989754681173163,TRUE,TRUE
1,Northern Guarani Aquifer (Guarani Aquifer System),-0.513743772482181,1920,-0.417920760727218,-0.484004611499164,-0.331582156225926,0.966666666666667,0.0333333333333333,0.966666666666667,0.0958230117549628,FALSE,TRUE
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),-0.53379301247018,1920,-0.428730360695478,-0.56275721702221,-0.308462613651995,1,0,1,0.105062651774702,TRUE,TRUE
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),0.92369743572015,1920,0.392913210570603,0.222920595899777,0.54003565007754,0,1,1,-0.530784225149547,FALSE,TRUE
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),0.0221741536742417,1920,-0.24092050450291,-0.384042325873109,-0.133640028430146,0.986458333333333,0.0135416666666667,0.0135416666666667,-0.263094658177152,FALSE,FALSE
5,Eastern Eromanga Basin (Great Artesian Basin),-0.609912605161055,1920,-0.286101123994061,-0.497083992271337,-0.151355947879313,0.992708333333333,0.00729166666666667,0.992708333333333,0.323811481166993,FALSE,TRUE
6,Northern Eromanga Basin (Great Artesian Basin),2.08475056187041,1920,0.564102266168286,0.371156269230166,1.22502848087162,0,1,1,-1.52064829570213,FALSE,TRUE
7,Northern High Plains (High Plains),0.143413153092631,1920,0.100486608012974,-0.159749071531521,0.285164203079981,0.3578125,0.6421875,0.6421875,-0.0429265450796569,TRUE,TRUE
8,Williston Basin (Northern Great Plains),0.512738282653384,1920,-0.122957351766953,-0.386883150711276,0.147277392283532,0.599479166666667,0.400520833333333,0.400520833333333,-0.635695634420337,FALSE,FALSE
9,Central Eromanga Depocenter (Great Artesian Basin),-1.412513427494,1920,-0.26512780835474,-0.609901107298321,-0.0931068327829109,0.936458333333333,0.0635416666666667,0.936458333333333,1.14738561913926,FALSE,TRUE
10,Western Parecis Basin (Parecis Basin),-1.30954219246523,1920,-0.764087343823553,-0.939589307808527,-0.650963907242328,1,0,1,0.545454848641678,FALSE,TRUE
11,Upper Gangetic Plain (Indo-Gangetic Plain),-1.32034252592566,1920,-0.437879469493434,-0.811391906200007,-0.286235868474028,0.9984375,0.0015625,0.9984375,0.88246305643223,FALSE,TRUE
12,Stampriet Kalahari Karoo Aquifer System,-0.398088640366195,1920,-0.150430856768,-0.204077502696351,-0.0825873030815098,0.8671875,0.1328125,0.8671875,0.247657783598195,FALSE,TRUE
13,Northcentral Mega Aquifer System (Mega Aquifer System),0.068450000930571,1920,-0.0647669336466943,-0.124312335773494,-0.00276745914912889,0.7578125,0.2421875,0.2421875,-0.133216934577265,FALSE,FALSE
14,Ozark Plateaus Aquifer System,1.6953515993029,1920,0.722488349381765,0.445025154516162,1.33641350365353,0.0708333333333333,0.929166666666667,0.929166666666667,-0.972863249921136,FALSE,TRUE
15,Western Karoo Basin (Main Karoo Basin),2.01354965997667,1920,0.470031758711406,0.262193747482223,1.12709801660664,0,1,1,-1.54351790126526,FALSE,TRUE
16,Middle Gangetic Plain (Indo-Gangetic Plain),-0.197005298376954,1920,-0.300050083847031,-0.414732797008641,-0.155862176478111,0.90625,0.09375,0.90625,-0.103044785470077,TRUE,TRUE
17,Northern Mega Aquifer System (Mega Aquifer System),0.106015666287135,1920,0.00577716900747817,-0.0851277402523015,0.229895392266205,0.48125,0.51875,0.51875,-0.100238497279657,TRUE,TRUE
18,Canning Basin,0.336128670546776,1920,0.0585930772269524,-0.0383312563855367,0.200761569092382,0.3546875,0.6453125,0.6453125,-0.277535593319823,FALSE,TRUE
19,Central Karoo Basin (Main Karoo Basin),-0.32470105116465,1920,0.0457058134950227,-0.128298349901257,0.155419267045189,0.386979166666667,0.613020833333333,0.386979166666667,0.370406864659673,FALSE,FALSE
20,Southern Carpentaria Basin (Great Artesian Basin),0.220451248157122,1920,0.300466585340126,0.166100873447714,0.416424036338418,0.120833333333333,0.879166666666667,0.879166666666667,0.0800153371830032,TRUE,TRUE
21,Eastern Parecis Basin (Parecis Basin),-1.11432955202553,1920,-0.636945349493082,-0.906142013344743,-0.507636862298571,1,0,1,0.477384202532445,FALSE,TRUE
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),0.242848264625369,1920,-0.157214997484692,-0.488881072147976,-0.0518877852977177,0.903645833333333,0.0963541666666667,0.0963541666666667,-0.400063262110061,FALSE,FALSE
23,Wiso Basin (Daly-Wiso-Georgina Basins),-0.825621168351974,1920,-0.440458505711556,-0.806499571208484,-0.229266670515985,0.999479166666667,0.000520833333333333,0.999479166666667,0.385162662640417,FALSE,TRUE
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),-0.340323445681957,1920,-0.106112155322434,-0.206849426998333,-0.0093475289042346,0.7578125,0.2421875,0.7578125,0.234211290359523,FALSE,TRUE
25,Dakota Aquifer System,-0.232023422609019,1920,-0.203765627236976,-0.48857857364507,0.0126279424066939,0.730729166666667,0.269270833333333,0.730729166666667,0.0282577953720437,TRUE,TRUE
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),-0.0926430843518843,1920,-0.0219204317478924,-0.119938080058641,0.292811246074028,0.544270833333333,0.455729166666667,0.544270833333333,0.0707226526039919,TRUE,TRUE
27,Trans Gangetic Plain (Indo-Gangetic Plain),0.998187916004237,1920,0.0351318526443159,-0.0936563008623592,0.192417897725065,0.416666666666667,0.583333333333333,0.583333333333333,-0.963056063359921,FALSE,TRUE
28,Southcentral Mega Aquifer System (Mega Aquifer System),-0.0880425658285513,1920,-0.0884417472524855,-0.184502474689578,-0.0216023029174554,0.8171875,0.1828125,0.8171875,-0.000399181423934192,TRUE,TRUE
29,Central Mississippi Embayment (Mississippi Embayment),1.74680181982145,1920,0.649005845744962,0.409258620652408,0.973736330754044,0.0614583333333333,0.938541666666667,0.938541666666667,-1.09779597407648,FALSE,TRUE
30,Northern Karoo Basin (Main Karoo Basin),-0.112818521524844,1920,0.107359293584676,0.0140545529652476,0.292492678848635,0.227604166666667,0.772395833333333,0.227604166666667,0.22017781510952,FALSE,FALSE
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),-0.385460124815647,1920,-0.235416020329998,-0.653206653849387,0.117591823843678,0.65,0.35,0.65,0.150044104485649,TRUE,TRUE
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),1.01108184290761,1920,0.216119242653231,0.139276531741741,0.410040652454478,0.0505208333333333,0.949479166666667,0.949479166666667,-0.794962600254375,FALSE,TRUE
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.178519338636176,1920,-0.0799167828906231,-0.199994899332599,0.113980072026899,0.625520833333333,0.374479166666667,0.625520833333333,0.0986025557455529,TRUE,TRUE
34,Central Huaihe Plain (Huaihe River Basin),-0.589892536180194,1920,-0.196217096683374,-0.509314444607339,-0.0649166584359122,0.821354166666667,0.178645833333333,0.821354166666667,0.393675439496821,FALSE,TRUE
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,0.653176317254769,1920,-0.632958692980425,-1.07475987460093,-0.320895513293983,0.966145833333333,0.0338541666666667,0.0338541666666667,-1.28613501023519,FALSE,FALSE
36,Southern High Plains (High Plains),-0.435443519907752,1920,0.117574214034387,-0.152849403945334,0.272683647601191,0.3515625,0.6484375,0.3515625,0.553017733942139,FALSE,FALSE
37,Southcentral Karoo Basin (Main Karoo Basin),-0.625200946769445,1920,0.220233569543951,0.130583580142564,0.296945105072248,0.116666666666667,0.883333333333333,0.116666666666667,0.845434516313395,FALSE,FALSE
38,Central High Plains (High Plains),-1.29650911151154,1920,0.073267309428169,-0.239814471329923,0.218431334630776,0.394791666666667,0.605208333333333,0.394791666666667,1.36977642093971,FALSE,FALSE
39,Lower Liaohe River Plain (Liaohe River Basin),0.366533365454581,1920,0.314271633768739,0.223301464571743,0.461437891962881,0.130208333333333,0.869791666666667,0.869791666666667,-0.0522617316858419,TRUE,TRUE
40,Wadi As-Sirhan Basin,0.302809209785623,1920,-0.0787667301584559,-0.179182497439933,-0.0212353806203702,0.8109375,0.1890625,0.1890625,-0.381575939944079,FALSE,FALSE
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),-0.911944934117582,1920,-0.052914307250081,-0.142334200452649,0.0766801882919855,0.634375,0.365625,0.634375,0.859030626867501,FALSE,TRUE
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),-0.100908176062802,1920,0.0750605288206543,-0.275320302425238,0.223039690359765,0.4125,0.5875,0.4125,0.175968704883456,TRUE,FALSE
43,Wisconsin Precambrian Aquifer,-0.00639842327104407,1920,-0.0883418591072004,-0.278495096648553,0.203296898542723,0.602604166666667,0.397395833333333,0.602604166666667,-0.0819434358361564,TRUE,TRUE
44,Lafayette Area (Gulf Coast Regional Aquifer System),-2.01172594603596,1920,-0.156625744254042,-0.532728156811937,0.152392618609232,0.570833333333333,0.429166666666667,0.570833333333333,1.85510020178192,FALSE,TRUE
45,Paskapoo-Scollard,-0.261501722032978,1920,-0.0274326616747116,-0.418591661272851,0.253724263277826,0.538541666666667,0.461458333333333,0.538541666666667,0.234069060358267,TRUE,TRUE
46,Western Surat Basin (Great Artesian Basin),1.32017281386103,1920,-0.0484538781082373,-0.128359335738845,0.0394465778924101,0.658854166666667,0.341145833333333,0.341145833333333,-1.36862669196927,FALSE,FALSE
47,Coonamble Embayment (Great Artesian Basin),0.264354877013452,1920,0.0987709539054296,-0.0342134611329975,0.304310572719038,0.3125,0.6875,0.6875,-0.165583923108022,TRUE,TRUE
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),0.290672241960548,1920,0.0755009876259181,-0.0434477728601967,0.374102618880584,0.344270833333333,0.655729166666667,0.655729166666667,-0.21517125433463,TRUE,TRUE
49,Wuyuer-Shuangyang System (Songnen Plain),0.227227990680548,1920,0.454011547615278,0.289768559221141,0.594687254484492,0.133333333333333,0.866666666666667,0.866666666666667,0.22678355693473,FALSE,TRUE
50,Powder River Basin (Northern Great Plains),-0.245743295259803,1920,0.192654854550278,-0.0873341228286883,0.330970873542406,0.28125,0.71875,0.28125,0.438398149810081,FALSE,FALSE
51,Central Eucla Basin (Eucla Basin),0.356135456459375,1920,0.0882836256258938,0.00157462608895532,0.229381799341128,0.2453125,0.7546875,0.7546875,-0.267851830833482,FALSE,TRUE
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),-0.154667538163447,1920,0.149799279861284,-0.196742494567958,0.373959278721991,0.381770833333333,0.618229166666667,0.381770833333333,0.304466818024731,TRUE,FALSE
53,Michigan Basin,-0.26124619852057,1920,-0.273414592017197,-0.523502504088488,-0.0429933630942035,0.808854166666667,0.191145833333333,0.808854166666667,-0.0121683934966274,TRUE,TRUE
54,Southern Piedmont Upland (Piedmont Plateau),0.310446518310644,1920,0.27700385606808,0.135659900014616,0.461582941699954,0.204166666666667,0.795833333333333,0.795833333333333,-0.0334426622425645,TRUE,TRUE
55,Eastern Huaihe Plain (Huaihe River Basin),-0.134027571064413,1920,-0.220446486304535,-0.414640582061424,-0.102838300338743,0.872916666666667,0.127083333333333,0.872916666666667,-0.0864189152401216,TRUE,TRUE
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.148799029808445,1920,-0.125142502155116,-0.354984383885713,0.01974454891619,0.722395833333333,0.277604166666667,0.722395833333333,0.0236565276533289,TRUE,TRUE
57,Eastern Mississippi Embayment (Mississippi Embayment),0.395643855356241,1920,0.514178727087268,0.29463721936961,0.763779267460311,0.116145833333333,0.883854166666667,0.883854166666667,0.118534871731027,TRUE,TRUE
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),0.436667139136177,1920,-0.182061352642933,-0.412802304303523,0.205180202960325,0.653125,0.346875,0.346875,-0.618728491779111,FALSE,FALSE
59,Southeastern System (Amadeus Basin),-1.19143579691705,1920,-0.263691947181691,-0.452056809594558,-0.163497750049556,0.971354166666667,0.0286458333333333,0.971354166666667,0.927743849735361,FALSE,TRUE
60,Edwards Plateau (Edwards-Trinity Aquifer System),-0.305036324731617,1920,0.163341775282841,-0.025461685423754,0.3312876072117,0.28125,0.71875,0.28125,0.468378100014458,FALSE,FALSE
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),-0.2517881053822,1920,-0.17803029615829,-0.295728472479184,-0.0448205856269594,0.814583333333333,0.185416666666667,0.814583333333333,0.0737578092239103,TRUE,TRUE
62,Eastside Lower Indus Valley (Indus Basin),0.407839480031219,1920,0.118992842997001,-0.00813413770249786,0.238297389811375,0.26875,0.73125,0.73125,-0.288846637034217,FALSE,TRUE
63,Central Piedmont Upland (Piedmont Plateau),-0.0463936419745271,1920,-0.191314833040377,-0.572452264850017,0.00181231336830651,0.747916666666667,0.252083333333333,0.747916666666667,-0.14492119106585,TRUE,TRUE
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),-0.64597885217128,1920,0.148393339093588,-0.1812341403225,0.308241055144772,0.383854166666667,0.616145833333333,0.383854166666667,0.794372191264867,FALSE,FALSE
65,Jiangsu Coastal Plain (Huaihe River Basin),-1.46316742962437,1920,-0.200133152993726,-0.332041009563006,-0.0366105865508417,0.782291666666667,0.217708333333333,0.782291666666667,1.26303427663064,FALSE,TRUE
