aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),-0.536662621117656,1920,-0.34313539725011,-0.480745505093739,-0.222207579211864,0.9453125,0.0546875,0.9453125,0.193527223867545,FALSE,TRUE
1,Northern Guarani Aquifer (Guarani Aquifer System),-0.513743772482181,1920,-0.399460881611309,-0.46329239774416,-0.304314918380224,0.961979166666667,0.0380208333333333,0.961979166666667,0.114282890870872,FALSE,TRUE
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),0.0297587496629495,1920,-0.170439334819658,-0.308308908808449,0.016505687821517,0.732291666666667,0.267708333333333,0.267708333333333,-0.200198084482608,FALSE,FALSE
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),-1.14244894354055,1920,-0.473229256248608,-0.670958722550392,-0.370212164333544,1,0,1,0.669219687291944,FALSE,TRUE
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),0.012542573563715,1920,-0.36519785946142,-0.446234355069941,-0.22159784063595,0.861458333333333,0.138541666666667,0.138541666666667,-0.377740433025135,FALSE,FALSE
5,Eastern Eromanga Basin (Great Artesian Basin),-0.827460013045647,1920,-0.673214947228932,-0.971414499598377,-0.524835606905509,0.964583333333333,0.0354166666666667,0.964583333333333,0.154245065816715,TRUE,TRUE
6,Northern Eromanga Basin (Great Artesian Basin),-2.31660688033233,1920,-1.1198535122274,-1.59216781838622,-0.916542996889861,1,0,1,1.19675336810493,FALSE,TRUE
7,Northern High Plains (High Plains),0.162302058616249,1920,0.272956522673271,0.0675598170121854,0.458368664185245,0.209895833333333,0.790104166666667,0.790104166666667,0.110654464057022,TRUE,TRUE
8,Williston Basin (Northern Great Plains),0.526430013045099,1920,-0.374211744395112,-0.596572698571721,-0.0695652398316412,0.840104166666667,0.159895833333333,0.159895833333333,-0.90064175744021,FALSE,FALSE
9,Central Eromanga Depocenter (Great Artesian Basin),-1.69056788806827,1920,-0.909301451850898,-1.2881894178154,-0.746078001150226,1,0,1,0.781266436217372,FALSE,TRUE
10,Western Parecis Basin (Parecis Basin),-1.30954219246523,1920,-0.789945629979073,-1.03973537376149,-0.653175055165548,1,0,1,0.519596562486158,FALSE,TRUE
11,Upper Gangetic Plain (Indo-Gangetic Plain),1.4255871984647,1920,0.653283473343509,0.428386855037226,1.03702938668408,0,1,1,-0.772303725121194,FALSE,TRUE
12,Stampriet Kalahari Karoo Aquifer System,-0.398088640366195,1920,-0.305958749838456,-0.523277648157694,-0.217649236444772,1,0,1,0.0921298905277385,TRUE,TRUE
13,Northcentral Mega Aquifer System (Mega Aquifer System),-0.167416471068998,1920,0.0384059320501235,-0.0201813204560501,0.128166617874324,0.3390625,0.6609375,0.3390625,0.205822403119121,FALSE,FALSE
14,Ozark Plateaus Aquifer System,1.50578465286873,1920,0.490435716208907,0.253125516532856,0.804838734494606,0.134895833333333,0.865104166666667,0.865104166666667,-1.01534893665982,FALSE,TRUE
15,Western Karoo Basin (Main Karoo Basin),2.15138856051275,1920,0.521101587592299,0.326083042642024,1.0397216620661,0,1,1,-1.63028697292046,FALSE,TRUE
16,Middle Gangetic Plain (Indo-Gangetic Plain),0.0557042554181675,1920,0.148785342397319,0.0457593225950039,0.28260935458631,0.132291666666667,0.867708333333333,0.867708333333333,0.0930810869791513,TRUE,TRUE
17,Northern Mega Aquifer System (Mega Aquifer System),0.0976224817339409,1920,0.0109961209687356,-0.0830894490974842,0.119119018444331,0.46875,0.53125,0.53125,-0.0866263607652053,TRUE,TRUE
18,Canning Basin,-0.484336387253913,1920,-0.165241208257,-0.263702264512152,-0.0718782823074135,0.836458333333333,0.163541666666667,0.836458333333333,0.319095178996913,FALSE,TRUE
19,Central Karoo Basin (Main Karoo Basin),-0.238839087453788,1920,0.263649938306626,0.151803634444611,0.355953456192925,0.0666666666666667,0.933333333333333,0.0666666666666667,0.502489025760413,FALSE,FALSE
20,Southern Carpentaria Basin (Great Artesian Basin),-0.360028157910413,1920,-0.451586316420828,-0.527821685365137,-0.341439461760353,0.903125,0.096875,0.903125,-0.0915581585104156,TRUE,TRUE
21,Eastern Parecis Basin (Parecis Basin),-1.11432955202553,1920,-0.511546091448821,-0.743750693538565,-0.382159639282073,0.959375,0.040625,0.959375,0.602783460576706,FALSE,TRUE
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),0.242848264625369,1920,0.0169895038439486,-0.0924264843374187,0.179896799249667,0.461979166666667,0.538020833333333,0.538020833333333,-0.225858760781421,FALSE,TRUE
23,Wiso Basin (Daly-Wiso-Georgina Basins),-0.825621168351974,1920,-0.296350585554178,-0.372158847057348,-0.209128048409146,0.9390625,0.0609375,0.9390625,0.529270582797795,FALSE,TRUE
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),-0.340324373237063,1920,-0.327052331075159,-0.417808200367903,-0.247288611608375,0.86875,0.13125,0.86875,0.0132720421619038,TRUE,TRUE
25,Dakota Aquifer System,0.0674992458393532,1920,-0.17365528484262,-0.44476287363422,0.0973556631791575,0.658854166666667,0.341145833333333,0.341145833333333,-0.241154530681974,TRUE,FALSE
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),0.0320634681307328,1920,-0.106816178118531,-0.218693071377895,0.00841545538651607,0.734375,0.265625,0.265625,-0.138879646249264,FALSE,FALSE
27,Trans Gangetic Plain (Indo-Gangetic Plain),1.16111238974469,1920,0.62559266821014,0.383407318406722,1.30665617802273,0.00520833333333333,0.994791666666667,0.994791666666667,-0.535519721534551,TRUE,TRUE
28,Southcentral Mega Aquifer System (Mega Aquifer System),-0.104765004224301,1920,-0.0383031110339201,-0.178497386333685,0.0444958293838228,0.619270833333333,0.380729166666667,0.619270833333333,0.066461893190381,TRUE,TRUE
29,Central Mississippi Embayment (Mississippi Embayment),-1.94101531114181,1920,-0.0277046938514421,-0.390307339559246,0.136755908445676,0.531770833333333,0.468229166666667,0.531770833333333,1.91331061729037,FALSE,TRUE
30,Northern Karoo Basin (Main Karoo Basin),-0.112553290364218,1920,0.263795436625081,0.135005509627613,0.399424998800868,0.0677083333333333,0.932291666666667,0.0677083333333333,0.376348726989299,FALSE,FALSE
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),-0.0308068299774224,1920,0.186441714638562,-0.0734932270475418,0.366025717023812,0.304166666666667,0.695833333333333,0.304166666666667,0.217248544615984,TRUE,FALSE
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),-1.04727447794954,1920,-0.229361139178885,-0.303333986124967,-0.0804215834661751,0.827083333333333,0.172916666666667,0.827083333333333,0.817913338770659,FALSE,TRUE
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.0588465325561898,1920,-0.0377244430692382,-0.177027105040637,0.177018799028928,0.559375,0.440625,0.559375,0.0211220894869516,TRUE,TRUE
34,Central Huaihe Plain (Huaihe River Basin),0.399759904683286,1920,0.335620542628547,0.175498704643065,0.583077715203954,0.0125,0.9875,0.9875,-0.0641393620547388,TRUE,TRUE
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,-1.30212491309708,1920,-1.0021001412744,-1.48105264685216,-0.543085953299584,0.979166666666667,0.0208333333333333,0.979166666666667,0.300024771822679,TRUE,TRUE
36,Southern High Plains (High Plains),-0.358094685851469,1920,0.260402188923317,-0.0955074416967418,0.357558504620032,0.274479166666667,0.725520833333333,0.274479166666667,0.618496874774786,FALSE,FALSE
37,Southcentral Karoo Basin (Main Karoo Basin),0.933434897662885,1920,0.386359427737365,0.240444008646426,0.585678122402711,0.0447916666666667,0.955208333333333,0.955208333333333,-0.54707546992552,FALSE,TRUE
38,Central High Plains (High Plains),1.07974637339293,1920,0.499232907061744,0.301311363898105,0.714323987527711,0.141145833333333,0.858854166666667,0.858854166666667,-0.580513466331183,FALSE,TRUE
39,Lower Liaohe River Plain (Liaohe River Basin),0.44011060989711,1920,0.307994271433369,0.181174977720762,0.444148339748318,0.1484375,0.8515625,0.8515625,-0.132116338463741,TRUE,TRUE
40,Wadi As-Sirhan Basin,0.302809286997978,1920,-0.00219285378051659,-0.0670315889743873,0.0952044868895956,0.505729166666667,0.494270833333333,0.494270833333333,-0.305002140778495,FALSE,FALSE
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),0.976412997585395,1920,0.0761952714979609,0.00409045024998595,0.152170773619671,0.240104166666667,0.759895833333333,0.759895833333333,-0.900217726087434,FALSE,TRUE
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),-0.323572462284801,1920,0.0937496301008353,-0.177290833305819,0.210644689388378,0.361458333333333,0.638541666666667,0.361458333333333,0.417322092385636,FALSE,FALSE
43,Wisconsin Precambrian Aquifer,-0.0247383077694258,1920,-0.203219908545445,-0.419787122401687,0.0604060295612493,0.701041666666667,0.298958333333333,0.701041666666667,-0.178481600776019,TRUE,TRUE
44,Lafayette Area (Gulf Coast Regional Aquifer System),-2.02233021846662,1920,-0.36428242989512,-0.784319166042178,-0.0365159627729558,0.795833333333333,0.204166666666667,0.795833333333333,1.6580477885715,FALSE,TRUE
45,Paskapoo-Scollard,-0.343435338898412,1920,-0.0718803275672733,-0.450221312956813,0.196395686199168,0.578125,0.421875,0.578125,0.271555011331138,TRUE,TRUE
46,Western Surat Basin (Great Artesian Basin),-1.6219397245482,1920,-0.499997468432248,-0.630989452242276,-0.406011608812554,0.9328125,0.0671875,0.9328125,1.12194225611595,FALSE,TRUE
47,Coonamble Embayment (Great Artesian Basin),-0.130209151347706,1920,-0.173609639077664,-0.234899128221878,-0.105763212790046,0.8484375,0.1515625,0.8484375,-0.0434004877299583,TRUE,TRUE
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),-0.588834757894129,1920,-0.467950715902449,-0.586748398435053,-0.36610569951634,0.933333333333333,0.0666666666666667,0.933333333333333,0.12088404199168,FALSE,TRUE
49,Wuyuer-Shuangyang System (Songnen Plain),0.230085734509724,1920,0.584790571607003,0.433523205664767,0.804359331607251,0.0625,0.9375,0.9375,0.354704837097279,FALSE,TRUE
50,Powder River Basin (Northern Great Plains),0.24455464775339,1920,0.180082372319495,-0.147817978040057,0.303906127738445,0.306770833333333,0.693229166666667,0.693229166666667,-0.0644722754338949,TRUE,TRUE
51,Central Eucla Basin (Eucla Basin),-0.530421953250018,1920,-0.0859372166323426,-0.181851999064814,0.0852640586033848,0.6375,0.3625,0.6375,0.444484736617676,FALSE,TRUE
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),-0.15466761959161,1920,0.222253945711446,0.038082926259649,0.384023613218822,0.240625,0.759375,0.240625,0.376921565303057,FALSE,FALSE
53,Michigan Basin,-0.26124619852057,1920,-0.270944317045465,-0.569832566354079,-0.00836840170436299,0.765104166666667,0.234895833333333,0.765104166666667,-0.00969811852489555,TRUE,TRUE
54,Southern Piedmont Upland (Piedmont Plateau),-0.382679099375479,1920,-0.276190896123532,-0.638357071767535,-0.0572452590796887,0.8484375,0.1515625,0.8484375,0.106488203251947,TRUE,TRUE
55,Eastern Huaihe Plain (Huaihe River Basin),0.214471496797107,1920,0.290247421139617,0.154018153617147,0.506680368284193,0.0114583333333333,0.988541666666667,0.988541666666667,0.0757759243425102,TRUE,TRUE
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.14204488552402,1920,0.00872113030181552,-0.113146349339137,0.129552910107536,0.478645833333333,0.521354166666667,0.478645833333333,0.150766015825835,FALSE,FALSE
57,Eastern Mississippi Embayment (Mississippi Embayment),-0.783289499054069,1920,-0.0244351424212522,-0.352882191400627,0.127123116881208,0.538541666666667,0.461458333333333,0.538541666666667,0.758854356632817,FALSE,TRUE
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),0.296197031075377,1920,-0.307007764302734,-0.608320628907282,0.0207323085819716,0.74375,0.25625,0.25625,-0.603204795378111,FALSE,FALSE
59,Southeastern System (Amadeus Basin),0.904785114254005,1920,-0.11124326977722,-0.263919588847433,0.19870390095259,0.640625,0.359375,0.359375,-1.01602838403123,FALSE,FALSE
60,Edwards Plateau (Edwards-Trinity Aquifer System),-0.437375179462452,1920,-0.0164632468607917,-0.302987134543401,0.141961133042015,0.521875,0.478125,0.521875,0.420911932601661,FALSE,TRUE
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),0.270294369926914,1920,-0.0273420587705975,-0.177639579613187,0.193461847452612,0.552604166666667,0.447395833333333,0.447395833333333,-0.297636428697512,FALSE,FALSE
62,Eastside Lower Indus Valley (Indus Basin),0.407839480031219,1920,0.0353767329705793,-0.100046351329458,0.172679636560001,0.4234375,0.5765625,0.5765625,-0.372462747060639,FALSE,TRUE
63,Central Piedmont Upland (Piedmont Plateau),-0.138912435914175,1920,-0.189392991966953,-0.52309005353566,0.0389129060631816,0.7125,0.2875,0.7125,-0.0504805560527777,TRUE,TRUE
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),0.136971834604344,1920,-0.0126452317192316,-0.303528626586829,0.155983424557478,0.527083333333333,0.472916666666667,0.472916666666667,-0.149617066323576,TRUE,FALSE
65,Jiangsu Coastal Plain (Huaihe River Basin),1.57975826659934,1920,0.0861236466306692,0.00108331450449675,0.223667197945138,0.246354166666667,0.753645833333333,0.753645833333333,-1.49363461996867,FALSE,TRUE
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),-0.142239233030778,1920,0.165949176564518,-0.118126589447471,0.368364868648572,0.3015625,0.6984375,0.3015625,0.308188409595297,FALSE,FALSE
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),0.114076791852488,1920,0.00218233658043016,-0.158029003839724,0.207985345476902,0.4953125,0.5046875,0.5046875,-0.111894455272058,TRUE,TRUE
68,Eastside Middle Indus Plain (Indus Basin),1.61367792306929,1920,0.24267881865788,0.099204806526612,0.403484544885475,0.175,0.825,0.825,-1.37099910441141,FALSE,TRUE
69,Central Allegheny Plateau (Appalachian Plateaus),0.473535809600544,1920,-0.0118036360387653,-0.313916840844067,0.224608528505789,0.532291666666667,0.467708333333333,0.467708333333333,-0.48533944563931,FALSE,FALSE
70,Northeastern Karoo Basin (Main Karoo Basin),0.183800714217982,1920,-0.0257907407690124,-0.101991174124365,0.0355506726947124,0.603125,0.396875,0.396875,-0.209591454986995,FALSE,FALSE
71,Southern Riverine Plains (Murray Basin),-0.0181937140141036,1920,0.0950976250843563,-0.0772844144067328,0.184553851424269,0.342708333333333,0.657291666666667,0.342708333333333,0.11329133909846,TRUE,FALSE
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),-0.524864158966894,1920,-0.111339147729458,-0.428548952723775,0.0660444392765402,0.6515625,0.3484375,0.6515625,0.413525011237435,FALSE,TRUE
