aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
38,Central High Plains (High Plains),-1.29650911151154,1920,-0.153567079262036,-0.542167417831433,-0.00844095702777616,0.759895833333333,0.240104166666667,0.759895833333333,1.1429420322495,FALSE,TRUE
39,Lower Liaohe River Plain (Liaohe River Basin),0.388675770407462,1920,0.246093862763154,-0.0149679795806763,0.356251639317425,0.264583333333333,0.735416666666667,0.735416666666667,-0.142581907644308,FALSE,TRUE
40,Wadi As-Sirhan Basin,0.20175739233757,1920,-0.062676196851736,-0.142478283891974,0.0250794228744324,0.689583333333333,0.310416666666667,0.310416666666667,-0.264433589189306,FALSE,FALSE
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),0.97605365159001,1920,0.0310426309595087,-0.0683155528139377,0.185669452330031,0.414583333333333,0.585416666666667,0.585416666666667,-0.945011020630502,FALSE,TRUE
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),-0.337570064746174,1920,0.075112940489253,-0.251213748428981,0.253555974720043,0.375520833333333,0.624479166666667,0.375520833333333,0.412683005235427,FALSE,FALSE
43,Wisconsin Precambrian Aquifer,-0.00583179374754442,1920,-0.118011981441849,-0.281272722512768,0.126529591219858,0.6234375,0.3765625,0.6234375,-0.112180187694305,TRUE,TRUE
44,Lafayette Area (Gulf Coast Regional Aquifer System),1.74385517686633,1920,0.458611648449134,0.246456654349069,0.894395028337173,0.1078125,0.8921875,0.8921875,-1.2852435284172,FALSE,TRUE
45,Paskapoo-Scollard,-0.343435338898412,1920,-0.178912986161742,-0.608154191802896,0.0616200749143569,0.688541666666667,0.311458333333333,0.688541666666667,0.16452235273667,TRUE,TRUE
46,Western Surat Basin (Great Artesian Basin),1.32017281386103,1920,0.0997664146440825,-0.0278804947836294,0.723852414616459,0.329166666666667,0.670833333333333,0.670833333333333,-1.22040639921695,FALSE,TRUE
47,Coonamble Embayment (Great Artesian Basin),0.264354877013452,1920,0.244509744172126,0.0282873952424584,0.560892610923593,0.194791666666667,0.805208333333333,0.805208333333333,-0.0198451328413262,TRUE,TRUE
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),0.290672241960548,1920,0.0381554807531884,-0.0504282322559761,0.281917296676722,0.391666666666667,0.608333333333333,0.608333333333333,-0.25251676120736,FALSE,TRUE
49,Wuyuer-Shuangyang System (Songnen Plain),0.825986572771938,1920,0.411122326824829,0.2379968187868,0.570084979515534,0.153125,0.846875,0.846875,-0.414864245947109,FALSE,TRUE
50,Powder River Basin (Northern Great Plains),-0.245743295259803,1920,0.19649774743771,0.0328300688904916,0.344155464896013,0.2265625,0.7734375,0.2265625,0.442241042697514,FALSE,FALSE
51,Central Eucla Basin (Eucla Basin),0.357123605318412,1920,0.0414711519141787,-0.0457048045474538,0.171757925544846,0.36875,0.63125,0.63125,-0.315652453404233,FALSE,TRUE
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),-0.154667538163447,1920,0.157209543973959,-0.151054922951866,0.27747621779856,0.340625,0.659375,0.340625,0.311877082137406,FALSE,FALSE
53,Michigan Basin,-0.26124619852057,1920,-0.208337077258859,-0.446250366067175,-0.0418532150206709,0.786979166666667,0.213020833333333,0.786979166666667,0.0529091212617103,TRUE,TRUE
54,Southern Piedmont Upland (Piedmont Plateau),0.352595512775083,1920,0.0886959297252712,-0.0574925648611561,0.301629580489781,0.347916666666667,0.652083333333333,0.652083333333333,-0.263899583049812,FALSE,TRUE
55,Eastern Huaihe Plain (Huaihe River Basin),0.173405306869897,1920,0.116359611843457,-0.0268732811526948,0.306157889705174,0.294791666666667,0.705208333333333,0.705208333333333,-0.0570456950264391,TRUE,TRUE
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.148581261837702,1920,-0.0830139486136001,-0.199648827547329,0.0918509065647273,0.640104166666667,0.359895833333333,0.640104166666667,0.0655673132241017,TRUE,TRUE
57,Eastern Mississippi Embayment (Mississippi Embayment),-0.61714566226311,1920,-0.333933768431431,-0.660026691819636,-0.0961826997319647,0.878645833333333,0.121354166666667,0.878645833333333,0.28321189383168,TRUE,TRUE
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),0.4471028827901,1920,-0.0397404404911455,-0.254111124852762,0.366621918662237,0.543229166666667,0.456770833333333,0.456770833333333,-0.486843323281246,FALSE,FALSE
59,Southeastern System (Amadeus Basin),-1.1913949195256,1920,-0.320320924683523,-0.619463649704435,-0.174114759248009,0.952083333333333,0.0479166666666667,0.952083333333333,0.871073994842081,FALSE,TRUE
60,Edwards Plateau (Edwards-Trinity Aquifer System),-0.305813781557773,1920,-0.0103866146312124,-0.360598188154499,0.14903369796333,0.515625,0.484375,0.515625,0.295427166926561,TRUE,TRUE
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),0.250969788253591,1920,-0.0449592042974851,-0.150816720936998,0.126026279565448,0.59375,0.40625,0.40625,-0.295928992551076,FALSE,FALSE
